Id,Fitness,CO2,Time,Fixed Cost,Running Cost,,Distance,NoRoutes,CO2,TotalCost,FixedCost,RunningCost,TimeOfLastDel,AvgDelTime,CostPerDelivery,CO2PerDelivery,PCICRoutes,PCWalkRoutes,PCEVRoutes,PCCycleRoutes,PCICVisits,PCWalkVisits,PCEVVisits,PCCycleVisits,PCICDist,PCWalkDist,PCEVDist,PCCycleDist,PCICVol,PCWalkVol,PCEVVol,PCCycleVol,,source
1:2:3:1,86048.67838696575,1,2,3,1,2 20 (2.0:1.0)[true-Van]:38 23 (38.0:23.0)[false-Walker]:47 18 (47.0:97.0)[false-City Cargo Bike]:22 8 (22.0:87.0)[false-City Cargo Bike]:13 22 (13.0:11.0)[false-Walker]:4 5 (4.0:23.0)[false-Walker]:3 14 (3.0:97.0)[true-Van]:34 20 (34.0:95.0)[false-City Cargo Bike]:39 8 (39.0:13.0)[false-City Cargo Bike]:8 2 (8.0:41.0)[false-Van]:6 22 (6.0:3.0)[true-Van]:7 25 (7.0:5.0)[false-Walker]:44 13 (44.0:13.0)[false-City Cargo Bike]:26 16 (26.0:3.0)[false-City Cargo Bike]:9 18 (9.0:51.0)[false-Walker]:27 12 (27.0:47.0)[false-City Cargo Bike]:12 14 (12.0:71.0)[false-Walker]:17 24 (17.0:71.0)[true-Van]:10 10 (10.0:67.0)[true-Walker]:20 16 (20.0:13.0)[false-City Cargo Bike]:25 8 (25.0:77.0)[false-City Cargo Bike]:33 3 (33.0:27.0)[false-City Cargo Bike]:11 26 (11.0:89.0)[false-Walker]:32 2 (32.0:11.0)[false-City Cargo Bike]:45 7 (45.0:37.0)[false-City Cargo Bike]:40 16 (40.0:47.0)[false-City Cargo Bike]:41 9 (41.0:45.0)[false-City Cargo Bike]:37 25 (37.0:33.0)[false-City Cargo Bike]:24 12 (24.0:21.0)[false-City Cargo Bike]:5 11 (5.0:77.0)[false-Van]:15 11 (15.0:57.0)[false-Walker]:14 9 (14.0:85.0)[true-Van]:42 14 (42.0:83.0)[false-City Cargo Bike]:43 4 (43.0:69.0)[false-City Cargo Bike]:46 16 (46.0:53.0)[false-City Cargo Bike]:48 16 (48.0:75.0)[false-Van]:31 10 (31.0:89.0)[false-Walker]:16 18 (16.0:57.0)[false-Walker]:18 15 (18.0:61.0)[false-Walker]:19 23 (19.0:39.0)[true-Walker]:21 14 (21.0:43.0)[false-City Cargo Bike]:30 2 (30.0:81.0)[false-City Cargo Bike]:23 5 (23.0:11.0)[false-City Cargo Bike]:28 15 (28.0:53.0)[false-City Cargo Bike]:29 9 (29.0:73.0)[false-City Cargo Bike]:35 3 (35.0:63.0)[false-City Cargo Bike]:36 13 (36.0:37.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:2:38:47:22:13:4::R:Van:3:34:39:8::R:Van:6:7:44:26:9::R:City Cargo Bike:27::R:Walker:12::R:Van:17::R:Walker:10::R:City Cargo Bike:20::R:City Cargo Bike:25::R:City Cargo Bike:33::R:Walker:11::R:City Cargo Bike:32:45::R:City Cargo Bike:40::R:City Cargo Bike:41::R:City Cargo Bike:37::R:City Cargo Bike:24::R:Van:5:15::R:Van:14:42:43:46:48:31:16::R:Walker:18::R:Walker:19::R:City Cargo Bike:21::R:City Cargo Bike:30:23::R:City Cargo Bike:28::R:City Cargo Bike:29::R:City Cargo Bike:35::R:City Cargo Bike:36:,86048.67838696575,27.0,58900.878415212,327079.6406534827,1840.0,325239.6406534827,9418.336811488583,NaN,6959.141290499631,1253.2101790470638,26.0,19.0,0.0,56.0,53.0,11.0,0.0,36.0,14.0,17.0,0.0,69.0,59.0,14.0,0.0,27.0,RndSwap:simple
1:2:3:2,86048.67838696575,1,2,3,2,2 20 (2.0:1.0)[true-Van]:47 18 (47.0:97.0)[false-City Cargo Bike]:13 22 (13.0:11.0)[false-Walker]:38 23 (38.0:23.0)[false-Walker]:4 5 (4.0:23.0)[false-Walker]:3 14 (3.0:97.0)[true-Van]:34 20 (34.0:95.0)[false-City Cargo Bike]:39 8 (39.0:13.0)[false-City Cargo Bike]:8 2 (8.0:41.0)[false-Van]:6 22 (6.0:3.0)[true-Van]:7 25 (7.0:5.0)[false-Walker]:44 13 (44.0:13.0)[false-City Cargo Bike]:26 16 (26.0:3.0)[false-City Cargo Bike]:9 18 (9.0:51.0)[false-Walker]:27 12 (27.0:47.0)[false-City Cargo Bike]:17 24 (17.0:71.0)[true-Van]:10 10 (10.0:67.0)[true-Walker]:20 16 (20.0:13.0)[false-City Cargo Bike]:25 8 (25.0:77.0)[false-City Cargo Bike]:33 3 (33.0:27.0)[false-City Cargo Bike]:11 26 (11.0:89.0)[false-Walker]:32 2 (32.0:11.0)[false-City Cargo Bike]:45 7 (45.0:37.0)[false-City Cargo Bike]:40 16 (40.0:47.0)[false-City Cargo Bike]:41 9 (41.0:45.0)[false-City Cargo Bike]:37 25 (37.0:33.0)[false-City Cargo Bike]:24 12 (24.0:21.0)[false-City Cargo Bike]:5 11 (5.0:77.0)[false-Van]:15 11 (15.0:57.0)[false-Walker]:14 9 (14.0:85.0)[true-Van]:22 8 (22.0:87.0)[false-City Cargo Bike]:42 14 (42.0:83.0)[false-City Cargo Bike]:43 4 (43.0:69.0)[false-City Cargo Bike]:46 16 (46.0:53.0)[false-City Cargo Bike]:48 16 (48.0:75.0)[false-Van]:31 10 (31.0:89.0)[false-Walker]:12 14 (12.0:71.0)[false-Walker]:16 18 (16.0:57.0)[false-Walker]:18 15 (18.0:61.0)[false-Walker]:19 23 (19.0:39.0)[true-Walker]:21 14 (21.0:43.0)[false-City Cargo Bike]:30 2 (30.0:81.0)[false-City Cargo Bike]:23 5 (23.0:11.0)[false-City Cargo Bike]:28 15 (28.0:53.0)[false-City Cargo Bike]:29 9 (29.0:73.0)[false-City Cargo Bike]:35 3 (35.0:63.0)[false-City Cargo Bike]:36 13 (36.0:37.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:2:47:13:38:4::R:Van:3:34:39:8::R:Van:6:7:44:26:9::R:City Cargo Bike:27::R:Van:17::R:Walker:10::R:City Cargo Bike:20::R:City Cargo Bike:25::R:City Cargo Bike:33::R:Walker:11::R:City Cargo Bike:32:45::R:City Cargo Bike:40::R:City Cargo Bike:41::R:City Cargo Bike:37::R:City Cargo Bike:24::R:Van:5:15::R:Van:14:22:42:43:46:48:31:12::R:Walker:16::R:Walker:18::R:Walker:19::R:City Cargo Bike:21::R:City Cargo Bike:30:23::R:City Cargo Bike:28::R:City Cargo Bike:29::R:City Cargo Bike:35::R:City Cargo Bike:36:,86048.67838696575,27.0,63502.05601268512,339042.7024069128,1840.0,337202.7024069128,10293.125389914247,NaN,7213.674519296017,1351.1075747379812,26.0,19.0,0.0,56.0,53.0,11.0,0.0,36.0,15.0,16.0,0.0,69.0,58.0,15.0,0.0,27.0,RndSwap:simple
1:2:3:3,122676.0143758848,1,2,3,3,2 20 (2.0:1.0)[false-Walker]:38 23 (38.0:23.0)[false-Walker]:3 14 (3.0:97.0)[false-Walker]:34 20 (34.0:95.0)[false-City Cargo Bike]:4 5 (4.0:23.0)[false-Walker]:6 22 (6.0:3.0)[true-Van]:23 5 (23.0:11.0)[false-City Cargo Bike]:44 13 (44.0:13.0)[false-City Cargo Bike]:26 16 (26.0:3.0)[false-City Cargo Bike]:9 18 (9.0:51.0)[false-Walker]:17 24 (17.0:71.0)[true-Van]:10 10 (10.0:67.0)[true-Walker]:20 16 (20.0:13.0)[false-City Cargo Bike]:11 26 (11.0:89.0)[false-Walker]:12 14 (12.0:71.0)[false-Walker]:13 22 (13.0:11.0)[false-Walker]:29 9 (29.0:73.0)[false-City Cargo Bike]:14 9 (14.0:85.0)[true-Van]:39 8 (39.0:13.0)[false-City Cargo Bike]:5 11 (5.0:77.0)[false-Walker]:22 8 (22.0:87.0)[false-City Cargo Bike]:31 10 (31.0:89.0)[false-Walker]:16 18 (16.0:57.0)[false-Walker]:43 4 (43.0:69.0)[false-City Cargo Bike]:48 16 (48.0:75.0)[false-Van]:15 11 (15.0:57.0)[false-Walker]:18 15 (18.0:61.0)[false-Walker]:37 25 (37.0:33.0)[false-City Cargo Bike]:19 23 (19.0:39.0)[true-Walker]:21 14 (21.0:43.0)[false-City Cargo Bike]:32 2 (32.0:11.0)[false-City Cargo Bike]:25 8 (25.0:77.0)[false-City Cargo Bike]:27 12 (27.0:47.0)[false-City Cargo Bike]:45 7 (45.0:37.0)[false-City Cargo Bike]:30 2 (30.0:81.0)[false-City Cargo Bike]:33 3 (33.0:27.0)[false-City Cargo Bike]:42 14 (42.0:83.0)[false-City Cargo Bike]:7 25 (7.0:5.0)[false-Walker]:40 16 (40.0:47.0)[false-City Cargo Bike]:28 15 (28.0:53.0)[false-City Cargo Bike]:35 3 (35.0:63.0)[false-City Cargo Bike]:36 13 (36.0:37.0)[false-City Cargo Bike]:8 2 (8.0:41.0)[false-Walker]:41 9 (41.0:45.0)[false-City Cargo Bike]:24 12 (24.0:21.0)[false-City Cargo Bike]:46 16 (46.0:53.0)[true-Van]:47 18 (47.0:97.0)[false-City Cargo Bike]:,SOL:R:Walker::R:Walker:2::R:Walker:38::R:Walker:3::R:City Cargo Bike:34::R:Walker:4::R:Van:6:23:44:26:9::R:Van:17::R:Walker:10::R:City Cargo Bike:20::R:Walker:11::R:Walker:12::R:Walker:13::R:City Cargo Bike:29::R:Van:14:39:5:22:31:16:43:48:15::R:Walker:18::R:City Cargo Bike:37::R:Walker:19::R:City Cargo Bike:21::R:City Cargo Bike:32:25::R:City Cargo Bike:27::R:City Cargo Bike:45:30::R:City Cargo Bike:33::R:City Cargo Bike:42::R:Walker:7::R:City Cargo Bike:40::R:City Cargo Bike:28::R:City Cargo Bike:35::R:City Cargo Bike:36::R:Walker:8::R:City Cargo Bike:41::R:City Cargo Bike:24::R:Van:46:47:,122676.0143758848,33.0,65502.62417695725,417588.8516118586,1930.0,415658.8516118586,11382.408564773266,NaN,8884.869183231034,1393.6728548288777,12.0,39.0,0.0,48.0,36.0,26.0,0.0,38.0,11.0,35.0,0.0,54.0,36.0,32.0,0.0,32.0,RndSwap:simple
1:2:3:4,163931.4866898251,1,2,3,4,2 20 (2.0:1.0)[true-Van]:3 14 (3.0:97.0)[false-Walker]:4 5 (4.0:23.0)[false-Walker]:5 11 (5.0:77.0)[false-Walker]:6 22 (6.0:3.0)[false-Walker]:16 18 (16.0:57.0)[false-Walker]:7 25 (7.0:5.0)[false-Walker]:8 2 (8.0:41.0)[false-Walker]:9 18 (9.0:51.0)[false-Walker]:10 10 (10.0:67.0)[false-Walker]:11 26 (11.0:89.0)[true-Van]:12 14 (12.0:71.0)[false-Walker]:13 22 (13.0:11.0)[false-Walker]:14 9 (14.0:85.0)[false-Walker]:15 11 (15.0:57.0)[false-Walker]:17 24 (17.0:71.0)[false-Walker]:18 15 (18.0:61.0)[false-Walker]:29 9 (29.0:73.0)[true-Van]:25 8 (25.0:77.0)[false-Van]:23 5 (23.0:11.0)[false-Van]:32 2 (32.0:11.0)[false-Walker]:33 3 (33.0:27.0)[false-Van]:46 16 (46.0:53.0)[false-City Cargo Bike]:47 18 (47.0:97.0)[false-City Cargo Bike]:38 23 (38.0:23.0)[false-City Cargo Bike]:19 23 (19.0:39.0)[false-City Cargo Bike]:20 16 (20.0:13.0)[false-Van]:40 16 (40.0:47.0)[false-Van]:22 8 (22.0:87.0)[false-Walker]:24 12 (24.0:21.0)[false-Van]:39 8 (39.0:13.0)[false-City Cargo Bike]:21 14 (21.0:43.0)[false-Walker]:26 16 (26.0:3.0)[false-Walker]:27 12 (27.0:47.0)[false-Walker]:28 15 (28.0:53.0)[false-Walker]:30 2 (30.0:81.0)[false-Walker]:31 10 (31.0:89.0)[false-Walker]:34 20 (34.0:95.0)[false-Walker]:36 13 (36.0:37.0)[false-Walker]:37 25 (37.0:33.0)[false-City Cargo Bike]:41 9 (41.0:45.0)[false-City Cargo Bike]:42 14 (42.0:83.0)[false-City Cargo Bike]:43 4 (43.0:69.0)[false-City Cargo Bike]:44 13 (44.0:13.0)[false-City Cargo Bike]:45 7 (45.0:37.0)[false-City Cargo Bike]:35 3 (35.0:63.0)[false-Van]:48 16 (48.0:75.0)[false-City Cargo Bike]:,SOL:R:Van:2:25:23:33:20:40:24:35::R:Walker:3::R:Walker:4::R:Walker:5::R:Walker:6::R:Walker:16::R:Walker:7::R:Walker:8:32::R:Walker:9::R:Walker:10::R:Van:11::R:Walker:12::R:Walker:13::R:Walker:14::R:Walker:15::R:Walker:17::R:Walker:18::R:Van:29::R:City Cargo Bike:46::R:City Cargo Bike:47::R:City Cargo Bike:38::R:City Cargo Bike:19::R:Walker:22::R:City Cargo Bike:39::R:Walker:21::R:Walker:26::R:Walker:27::R:Walker:28::R:Walker:30::R:Walker:31::R:Walker:34::R:Walker:36::R:City Cargo Bike:37::R:City Cargo Bike:41::R:City Cargo Bike:42::R:City Cargo Bike:43::R:City Cargo Bike:44::R:City Cargo Bike:45::R:City Cargo Bike:48:,163931.4866898251,39.0,65294.94803884953,499789.838280659,2160.0,497629.838280659,11777.263094457316,3136.491406626919,10633.826346397,1389.2542135925432,8.0,62.0,0.0,31.0,21.0,53.0,0.0,26.0,8.0,55.0,0.0,37.0,19.0,53.0,0.0,28.0,CrossOver:advanced
1:2:4:0,-1.0,1,2,4,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
1:2:4:1,-1.0,1,2,4,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
1:2:4:2,127480.63767103755,1,2,4,2,2 20 (2.0:1.0)[true-Van]:6 22 (6.0:3.0)[false-Walker]:7 25 (7.0:5.0)[false-Walker]:13 22 (13.0:11.0)[false-Walker]:8 2 (8.0:41.0)[false-Walker]:9 18 (9.0:51.0)[true-Van]:11 26 (11.0:89.0)[true-Van]:33 3 (33.0:27.0)[false-Walker]:12 14 (12.0:71.0)[false-Walker]:47 18 (47.0:97.0)[false-City Cargo Bike]:4 5 (4.0:23.0)[false-Walker]:46 16 (46.0:53.0)[true-Van]:3 14 (3.0:97.0)[false-Walker]:10 10 (10.0:67.0)[false-Walker]:14 9 (14.0:85.0)[true-Walker]:31 10 (31.0:89.0)[false-Walker]:27 12 (27.0:47.0)[false-Walker]:17 24 (17.0:71.0)[false-Walker]:18 15 (18.0:61.0)[false-Walker]:19 23 (19.0:39.0)[true-Van]:20 16 (20.0:13.0)[true-Van]:21 14 (21.0:43.0)[false-Walker]:29 9 (29.0:73.0)[true-Walker]:39 8 (39.0:13.0)[false-City Cargo Bike]:5 11 (5.0:77.0)[false-City Cargo Bike]:26 16 (26.0:3.0)[false-Walker]:28 15 (28.0:53.0)[false-Walker]:40 16 (40.0:47.0)[false-City Cargo Bike]:22 8 (22.0:87.0)[false-Walker]:15 11 (15.0:57.0)[false-Walker]:16 18 (16.0:57.0)[false-Walker]:44 13 (44.0:13.0)[false-City Cargo Bike]:32 2 (32.0:11.0)[false-City Cargo Bike]:35 3 (35.0:63.0)[false-Walker]:38 23 (38.0:23.0)[false-City Cargo Bike]:25 8 (25.0:77.0)[false-Walker]:36 13 (36.0:37.0)[false-Walker]:24 12 (24.0:21.0)[false-Walker]:34 20 (34.0:95.0)[false-Walker]:48 16 (48.0:75.0)[false-City Cargo Bike]:37 25 (37.0:33.0)[true-Walker]:42 14 (42.0:83.0)[false-City Cargo Bike]:45 7 (45.0:37.0)[false-City Cargo Bike]:30 2 (30.0:81.0)[false-Walker]:41 9 (41.0:45.0)[false-City Cargo Bike]:43 4 (43.0:69.0)[false-City Cargo Bike]:23 5 (23.0:11.0)[false-Walker]:,SOL:R:Van::R:Van:2:6:7:13:8::R:Van:9::R:Van:11:33:12:47:4::R:Van:46:3:10::R:Walker:14::R:Walker:31::R:Walker:27::R:Walker:17::R:Walker:18::R:Van:19::R:Van:20:21::R:Walker:29::R:City Cargo Bike:39::R:City Cargo Bike:5::R:Walker:26::R:Walker:28::R:City Cargo Bike:40::R:Walker:22::R:Walker:15::R:Walker:16::R:City Cargo Bike:44::R:City Cargo Bike:32:35::R:City Cargo Bike:38::R:Walker:25::R:Walker:36::R:Walker:24::R:Walker:34::R:City Cargo Bike:48::R:Walker:37::R:City Cargo Bike:42::R:City Cargo Bike:45:30::R:City Cargo Bike:41::R:City Cargo Bike:43:23:,127480.63767103755,34.0,57916.45041275271,407734.04641523224,2190.0,405544.04641523224,9872.7799358323,NaN,8675.192476919834,1232.2649023989939,21.0,47.0,0.0,32.0,36.0,34.0,0.0,30.0,9.0,49.0,0.0,42.0,43.0,36.0,0.0,21.0,CrossOver:simple
1:2:4:3,127055.58527616218,1,2,4,3,2 20 (2.0:1.0)[true-Van]:6 22 (6.0:3.0)[false-City Cargo Bike]:33 3 (33.0:27.0)[false-Van]:5 11 (5.0:77.0)[false-Van]:22 8 (22.0:87.0)[true-Van]:32 2 (32.0:11.0)[false-Van]:47 18 (47.0:97.0)[false-Walker]:40 16 (40.0:47.0)[false-City Cargo Bike]:8 2 (8.0:41.0)[false-City Cargo Bike]:45 7 (45.0:37.0)[true-Van]:9 18 (9.0:51.0)[false-City Cargo Bike]:10 10 (10.0:67.0)[true-City Cargo Bike]:3 14 (3.0:97.0)[false-Van]:12 14 (12.0:71.0)[false-City Cargo Bike]:13 22 (13.0:11.0)[true-Van]:7 25 (7.0:5.0)[false-City Cargo Bike]:26 16 (26.0:3.0)[false-City Cargo Bike]:27 12 (27.0:47.0)[false-Van]:15 11 (15.0:57.0)[true-Van]:16 18 (16.0:57.0)[true-Walker]:48 16 (48.0:75.0)[false-Walker]:19 23 (19.0:39.0)[false-City Cargo Bike]:24 12 (24.0:21.0)[false-City Cargo Bike]:17 24 (17.0:71.0)[false-Walker]:18 15 (18.0:61.0)[false-City Cargo Bike]:20 16 (20.0:13.0)[false-City Cargo Bike]:4 5 (4.0:23.0)[false-City Cargo Bike]:30 2 (30.0:81.0)[false-City Cargo Bike]:28 15 (28.0:53.0)[false-City Cargo Bike]:41 9 (41.0:45.0)[false-City Cargo Bike]:23 5 (23.0:11.0)[true-City Cargo Bike]:46 16 (46.0:53.0)[false-City Cargo Bike]:11 26 (11.0:89.0)[false-City Cargo Bike]:21 14 (21.0:43.0)[false-City Cargo Bike]:25 8 (25.0:77.0)[false-City Cargo Bike]:14 9 (14.0:85.0)[true-City Cargo Bike]:29 9 (29.0:73.0)[false-City Cargo Bike]:31 10 (31.0:89.0)[false-City Cargo Bike]:34 20 (34.0:95.0)[false-City Cargo Bike]:42 14 (42.0:83.0)[false-City Cargo Bike]:43 4 (43.0:69.0)[false-City Cargo Bike]:35 3 (35.0:63.0)[false-Van]:44 13 (44.0:13.0)[true-Walker]:36 13 (36.0:37.0)[false-City Cargo Bike]:37 25 (37.0:33.0)[false-City Cargo Bike]:38 23 (38.0:23.0)[false-City Cargo Bike]:39 8 (39.0:13.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:2:6:33:5::R:Van:22:32:47:40:8::R:Van:45:9::R:City Cargo Bike:10::R:Van:3:12::R:Van:13:7:26:27::R:Van:15::R:Walker:16::R:Walker:48::R:City Cargo Bike:19::R:City Cargo Bike:24::R:Walker:17::R:City Cargo Bike:18::R:City Cargo Bike:20::R:City Cargo Bike:4:30::R:City Cargo Bike:28::R:City Cargo Bike:41::R:City Cargo Bike:23::R:City Cargo Bike:46::R:City Cargo Bike:11::R:City Cargo Bike:21::R:City Cargo Bike:25::R:City Cargo Bike:14::R:City Cargo Bike:29::R:City Cargo Bike:31::R:City Cargo Bike:34::R:City Cargo Bike:42::R:City Cargo Bike:43:35::R:Walker:44::R:City Cargo Bike:36::R:City Cargo Bike:37::R:City Cargo Bike:38::R:City Cargo Bike:39:,127055.58527616218,34.0,65465.35327660569,426511.08907149907,2190.0,424321.08907149907,9074.382927375606,NaN,9074.704022797852,1392.8798569490573,21.0,12.0,0.0,68.0,38.0,9.0,0.0,53.0,10.0,13.0,0.0,76.0,38.0,11.0,0.0,50.0,CrossOver:simple
1:2:4:4,164503.38928664074,1,2,4,4,13 22 (13.0:11.0)[true-Van]:30 2 (30.0:81.0)[false-City Cargo Bike]:29 9 (29.0:73.0)[false-City Cargo Bike]:2 20 (2.0:1.0)[false-Van]:3 14 (3.0:97.0)[false-Van]:5 11 (5.0:77.0)[false-Van]:35 3 (35.0:63.0)[false-Van]:9 18 (9.0:51.0)[false-Van]:4 5 (4.0:23.0)[false-City Cargo Bike]:6 22 (6.0:3.0)[false-City Cargo Bike]:37 25 (37.0:33.0)[false-City Cargo Bike]:7 25 (7.0:5.0)[true-Van]:39 8 (39.0:13.0)[false-City Cargo Bike]:8 2 (8.0:41.0)[false-City Cargo Bike]:26 16 (26.0:3.0)[true-Walker]:10 10 (10.0:67.0)[false-City Cargo Bike]:11 26 (11.0:89.0)[false-City Cargo Bike]:15 11 (15.0:57.0)[true-Van]:16 18 (16.0:57.0)[true-Van]:17 24 (17.0:71.0)[false-City Cargo Bike]:20 16 (20.0:13.0)[false-City Cargo Bike]:21 14 (21.0:43.0)[false-City Cargo Bike]:28 15 (28.0:53.0)[true-Walker]:23 5 (23.0:11.0)[false-City Cargo Bike]:24 12 (24.0:21.0)[false-City Cargo Bike]:40 16 (40.0:47.0)[false-City Cargo Bike]:14 9 (14.0:85.0)[false-Van]:45 7 (45.0:37.0)[false-City Cargo Bike]:12 14 (12.0:71.0)[false-City Cargo Bike]:43 4 (43.0:69.0)[false-Walker]:25 8 (25.0:77.0)[false-City Cargo Bike]:48 16 (48.0:75.0)[false-City Cargo Bike]:47 18 (47.0:97.0)[false-Walker]:18 15 (18.0:61.0)[false-City Cargo Bike]:19 23 (19.0:39.0)[false-City Cargo Bike]:22 8 (22.0:87.0)[false-City Cargo Bike]:27 12 (27.0:47.0)[false-City Cargo Bike]:44 13 (44.0:13.0)[false-Walker]:38 23 (38.0:23.0)[true-Walker]:31 10 (31.0:89.0)[false-Walker]:32 2 (32.0:11.0)[true-Walker]:33 3 (33.0:27.0)[false-Walker]:34 20 (34.0:95.0)[false-Walker]:36 13 (36.0:37.0)[false-Walker]:41 9 (41.0:45.0)[false-Walker]:42 14 (42.0:83.0)[false-Walker]:46 16 (46.0:53.0)[false-Walker]:,SOL:R:Van:13:2:3:5:35:9:14::R:City Cargo Bike:30:4:8::R:City Cargo Bike:29::R:City Cargo Bike:6::R:City Cargo Bike:37::R:Van:7::R:City Cargo Bike:39::R:Walker:26::R:City Cargo Bike:10::R:City Cargo Bike:11::R:Van:15::R:Van:16::R:City Cargo Bike:17::R:City Cargo Bike:20::R:City Cargo Bike:21::R:Walker:28::R:City Cargo Bike:23::R:City Cargo Bike:24::R:City Cargo Bike:40::R:City Cargo Bike:45::R:City Cargo Bike:12::R:Walker:43::R:City Cargo Bike:25::R:City Cargo Bike:48::R:Walker:47::R:City Cargo Bike:18::R:City Cargo Bike:19::R:City Cargo Bike:22::R:City Cargo Bike:27::R:Walker:44::R:Walker:38::R:Walker:31::R:Walker:32::R:Walker:33::R:Walker:34::R:Walker:36::R:Walker:41::R:Walker:42::R:Walker:46:,164503.38928664074,39.0,65148.675922183924,500623.3359709597,2230.0,498393.3359709597,9747.206936789808,3014.7541276278894,10651.560339807653,1386.1420408975303,10.0,36.0,0.0,54.0,21.0,30.0,0.0,49.0,8.0,44.0,0.0,49.0,24.0,28.0,0.0,48.0,AddRoute:LargeVan:advanced
1:3:0:0,12798.134649570733,1,3,0,0,2 20 (2.0:1.0)[false-Van]:3 14 (3.0:97.0)[false-Van]:5 11 (5.0:77.0)[false-Van]:35 3 (35.0:63.0)[false-Van]:7 25 (7.0:5.0)[false-Van]:9 18 (9.0:51.0)[false-Van]:12 14 (12.0:71.0)[false-Van]:25 8 (25.0:77.0)[false-Van]:23 5 (23.0:11.0)[false-Van]:17 24 (17.0:71.0)[false-Van]:11 26 (11.0:89.0)[false-Van]:14 9 (14.0:85.0)[false-Van]:32 2 (32.0:11.0)[false-Walker]:15 11 (15.0:57.0)[false-Van]:33 3 (33.0:27.0)[false-Van]:46 16 (46.0:53.0)[false-City Cargo Bike]:6 22 (6.0:3.0)[false-Van]:18 15 (18.0:61.0)[false-Van]:28 15 (28.0:53.0)[false-Van]:19 23 (19.0:39.0)[false-City Cargo Bike]:13 22 (13.0:11.0)[true-Van]:45 7 (45.0:37.0)[false-Walker]:20 16 (20.0:13.0)[false-Van]:29 9 (29.0:73.0)[false-Van]:40 16 (40.0:47.0)[false-Van]:24 12 (24.0:21.0)[false-Van]:26 16 (26.0:3.0)[false-Van]:8 2 (8.0:41.0)[false-Van]:44 13 (44.0:13.0)[false-Van]:27 12 (27.0:47.0)[false-Van]:34 20 (34.0:95.0)[false-City Cargo Bike]:30 2 (30.0:81.0)[false-City Cargo Bike]:16 18 (16.0:57.0)[false-Van]:36 13 (36.0:37.0)[true-Van]:37 25 (37.0:33.0)[false-Walker]:38 23 (38.0:23.0)[false-Van]:43 4 (43.0:69.0)[false-Van]:42 14 (42.0:83.0)[false-Van]:21 14 (21.0:43.0)[false-Van]:22 8 (22.0:87.0)[false-Van]:47 18 (47.0:97.0)[false-Van]:39 8 (39.0:13.0)[false-Van]:31 10 (31.0:89.0)[false-Van]:48 16 (48.0:75.0)[false-Van]:4 5 (4.0:23.0)[false-Van]:41 9 (41.0:45.0)[false-Van]:10 10 (10.0:67.0)[false-Van]:,SOL:R:Van:2:3:5:35:7:9::R:Van:12:25:23:17:11:14:32:15::R:Van:33:46:6:18:28:19::R:Van:13:45:20:29:40:24:26:8::R:Van:44:27:34:30:16::R:Van:36:37:38:43:42:21::R:Van:22:47:39:31:48:4:41:10:,12798.134649570733,7.0,63990.67324785367,192812.019743561,840.0,191972.019743561,13029.870403265902,1344.4542000834233,4102.38339879917,1361.5036861245462,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,init
