Id,Fitness,CO2,Time,Fixed Cost,Running Cost,,Distance,NoRoutes,CO2,TotalCost,FixedCost,RunningCost,TimeOfLastDel,AvgDelTime,CostPerDelivery,CO2PerDelivery,PCICRoutes,PCWalkRoutes,PCEVRoutes,PCCycleRoutes,PCICVisits,PCWalkVisits,PCEVVisits,PCCycleVisits,PCICDist,PCWalkDist,PCEVDist,PCCycleDist,PCICVol,PCWalkVol,PCEVVol,PCCycleVol,z,source
0:0:4:2,152898.25818288472,0,0,4,2,4 16 (4.0:15.0)[true-Van]:12 14 (12.0:17.0)[false-City Cargo Bike]:3 1 (3.0:45.0)[false-City Cargo Bike]:37 20 (37.0:45.0)[false-City Cargo Bike]:2 14 (2.0:95.0)[false-City Cargo Bike]:5 23 (5.0:39.0)[false-City Cargo Bike]:7 6 (7.0:29.0)[false-City Cargo Bike]:8 5 (8.0:87.0)[false-City Cargo Bike]:9 1 (9.0:75.0)[false-City Cargo Bike]:11 20 (11.0:73.0)[false-City Cargo Bike]:6 12 (6.0:55.0)[false-City Cargo Bike]:13 18 (13.0:39.0)[false-City Cargo Bike]:16 21 (16.0:85.0)[true-Van]:17 8 (17.0:89.0)[false-City Cargo Bike]:18 24 (18.0:89.0)[false-City Cargo Bike]:19 20 (19.0:79.0)[false-City Cargo Bike]:20 19 (20.0:45.0)[false-City Cargo Bike]:21 13 (21.0:93.0)[false-City Cargo Bike]:14 7 (14.0:75.0)[false-City Cargo Bike]:22 3 (22.0:49.0)[false-City Cargo Bike]:23 26 (23.0:63.0)[false-City Cargo Bike]:24 17 (24.0:93.0)[false-City Cargo Bike]:10 13 (10.0:65.0)[false-City Cargo Bike]:25 22 (25.0:39.0)[false-City Cargo Bike]:26 8 (26.0:89.0)[false-City Cargo Bike]:27 16 (27.0:47.0)[false-City Cargo Bike]:28 20 (28.0:29.0)[false-City Cargo Bike]:29 12 (29.0:13.0)[false-City Cargo Bike]:30 22 (30.0:33.0)[false-City Cargo Bike]:31 20 (31.0:63.0)[false-City Cargo Bike]:32 12 (32.0:41.0)[false-City Cargo Bike]:33 14 (33.0:67.0)[false-City Cargo Bike]:34 25 (34.0:41.0)[false-City Cargo Bike]:35 17 (35.0:49.0)[false-City Cargo Bike]:36 19 (36.0:57.0)[false-City Cargo Bike]:38 15 (38.0:83.0)[false-City Cargo Bike]:42 6 (42.0:17.0)[false-City Cargo Bike]:39 2 (39.0:81.0)[false-City Cargo Bike]:40 9 (40.0:57.0)[false-City Cargo Bike]:41 10 (41.0:93.0)[false-City Cargo Bike]:43 11 (43.0:89.0)[false-City Cargo Bike]:44 21 (44.0:7.0)[false-City Cargo Bike]:15 8 (15.0:49.0)[false-City Cargo Bike]:45 24 (45.0:35.0)[false-City Cargo Bike]:,SOL:R:Van:4::R:City Cargo Bike:12::R:City Cargo Bike:3:7:9::R:City Cargo Bike:37::R:City Cargo Bike:2::R:City Cargo Bike:5::R:City Cargo Bike:8:22::R:City Cargo Bike:11::R:City Cargo Bike:6::R:City Cargo Bike:13::R:Van:16::R:City Cargo Bike:17::R:City Cargo Bike:18::R:City Cargo Bike:19::R:City Cargo Bike:20::R:City Cargo Bike:21::R:City Cargo Bike:14:39::R:City Cargo Bike:23::R:City Cargo Bike:24::R:City Cargo Bike:10::R:City Cargo Bike:25::R:City Cargo Bike:26::R:City Cargo Bike:27::R:City Cargo Bike:28::R:City Cargo Bike:29::R:City Cargo Bike:30::R:City Cargo Bike:31::R:City Cargo Bike:32::R:City Cargo Bike:33::R:City Cargo Bike:34::R:City Cargo Bike:35::R:City Cargo Bike:36::R:City Cargo Bike:38::R:City Cargo Bike:42::R:City Cargo Bike:40::R:City Cargo Bike:41::R:City Cargo Bike:43::R:City Cargo Bike:44::R:City Cargo Bike:15::R:City Cargo Bike:45:,152898.25818288472,40.0,41187.2136929773,415023.27196751046,2140.0,412883.27196751046,4344.067283835353,1875.5499599199752,9432.347090170691,936.0730384767568,5.0,0.0,0.0,95.0,5.0,0.0,0.0,95.0,5.0,0.0,0.0,95.0,6.0,0.0,0.0,94.0,AddRoute:LargeVan:advanced
0:0:4:3,-1.0,0,0,4,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
0:0:4:4,-1.0,0,0,4,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
0:1:0:0,29496.306642265063,0,1,0,0,22 3 (22.0:49.0)[false-Van]:32 12 (32.0:41.0)[false-City Cargo Bike]:4 16 (4.0:15.0)[false-Van]:5 23 (5.0:39.0)[false-Van]:7 6 (7.0:29.0)[false-Van]:35 17 (35.0:49.0)[false-City Cargo Bike]:8 5 (8.0:87.0)[false-City Cargo Bike]:10 13 (10.0:65.0)[false-Van]:18 24 (18.0:89.0)[false-City Cargo Bike]:17 8 (17.0:89.0)[true-Walker]:2 14 (2.0:95.0)[true-Van]:37 20 (37.0:45.0)[false-City Cargo Bike]:42 6 (42.0:17.0)[false-City Cargo Bike]:45 24 (45.0:35.0)[false-City Cargo Bike]:12 14 (12.0:17.0)[false-Van]:13 18 (13.0:39.0)[false-Van]:3 1 (3.0:45.0)[false-Van]:11 20 (11.0:73.0)[false-City Cargo Bike]:25 22 (25.0:39.0)[false-City Cargo Bike]:16 21 (16.0:85.0)[false-Van]:33 14 (33.0:67.0)[false-City Cargo Bike]:44 21 (44.0:7.0)[false-City Cargo Bike]:27 16 (27.0:47.0)[false-City Cargo Bike]:20 19 (20.0:45.0)[false-City Cargo Bike]:15 8 (15.0:49.0)[false-City Cargo Bike]:23 26 (23.0:63.0)[false-Walker]:19 20 (19.0:79.0)[false-City Cargo Bike]:26 8 (26.0:89.0)[false-Van]:24 17 (24.0:93.0)[false-Van]:28 20 (28.0:29.0)[false-City Cargo Bike]:29 12 (29.0:13.0)[false-City Cargo Bike]:30 22 (30.0:33.0)[false-City Cargo Bike]:31 20 (31.0:63.0)[false-Van]:9 1 (9.0:75.0)[false-Van]:36 19 (36.0:57.0)[false-Van]:38 15 (38.0:83.0)[false-City Cargo Bike]:41 10 (41.0:93.0)[false-City Cargo Bike]:21 13 (21.0:93.0)[false-City Cargo Bike]:39 2 (39.0:81.0)[false-City Cargo Bike]:40 9 (40.0:57.0)[false-City Cargo Bike]:43 11 (43.0:89.0)[false-Van]:14 7 (14.0:75.0)[false-City Cargo Bike]:6 12 (6.0:55.0)[false-Walker]:34 25 (34.0:41.0)[false-City Cargo Bike]:,SOL:R:Van:22:32:4:5:7:35:8:10::R:City Cargo Bike:18::R:Walker:17::R:Van:2:37:42:45:12:13:3::R:City Cargo Bike:11::R:City Cargo Bike:25::R:Van:16:33:44:27:20:15::R:Walker:23::R:City Cargo Bike:19::R:Van:26:24:28:29:30:31:9::R:Van:36:38:41:21:39:40:43:14:6::R:City Cargo Bike:34:,29496.306642265063,12.0,37908.453526076024,158504.59245232778,950.0,157554.59245232778,7669.166062983595,1554.3754296658624,3602.3771011892677,861.5557619562733,42.0,17.0,0.0,42.0,84.0,5.0,0.0,11.0,26.0,20.0,0.0,54.0,77.0,5.0,0.0,18.0,RndSwap:simple
0:1:0:1,-1.0,0,1,0,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
0:1:0:2,-1.0,0,1,0,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
0:1:0:3,-1.0,0,1,0,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
0:1:0:4,-1.0,0,1,0,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
0:1:1:0,34689.65446901298,0,1,1,0,2 14 (2.0:95.0)[true-Van]:5 23 (5.0:39.0)[false-City Cargo Bike]:4 16 (4.0:15.0)[false-City Cargo Bike]:12 14 (12.0:17.0)[false-City Cargo Bike]:37 20 (37.0:45.0)[false-City Cargo Bike]:6 12 (6.0:55.0)[false-City Cargo Bike]:39 2 (39.0:81.0)[false-City Cargo Bike]:7 6 (7.0:29.0)[false-City Cargo Bike]:24 17 (24.0:93.0)[false-City Cargo Bike]:19 20 (19.0:79.0)[false-City Cargo Bike]:34 25 (34.0:41.0)[false-City Cargo Bike]:10 13 (10.0:65.0)[false-Walker]:14 7 (14.0:75.0)[false-City Cargo Bike]:8 5 (8.0:87.0)[false-Van]:17 8 (17.0:89.0)[false-City Cargo Bike]:26 8 (26.0:89.0)[false-Walker]:41 10 (41.0:93.0)[false-City Cargo Bike]:44 21 (44.0:7.0)[false-City Cargo Bike]:31 20 (31.0:63.0)[false-City Cargo Bike]:40 9 (40.0:57.0)[false-City Cargo Bike]:15 8 (15.0:49.0)[false-Walker]:16 21 (16.0:85.0)[false-Walker]:23 26 (23.0:63.0)[false-City Cargo Bike]:25 22 (25.0:39.0)[true-Van]:27 16 (27.0:47.0)[false-City Cargo Bike]:18 24 (18.0:89.0)[false-Walker]:43 11 (43.0:89.0)[false-City Cargo Bike]:45 24 (45.0:35.0)[false-Walker]:9 1 (9.0:75.0)[false-Van]:13 18 (13.0:39.0)[true-Walker]:20 19 (20.0:45.0)[false-Van]:33 14 (33.0:67.0)[false-City Cargo Bike]:42 6 (42.0:17.0)[false-City Cargo Bike]:36 19 (36.0:57.0)[false-City Cargo Bike]:38 15 (38.0:83.0)[false-City Cargo Bike]:11 20 (11.0:73.0)[false-Walker]:21 13 (21.0:93.0)[true-Van]:22 3 (22.0:49.0)[false-City Cargo Bike]:32 12 (32.0:41.0)[false-City Cargo Bike]:28 20 (28.0:29.0)[false-City Cargo Bike]:29 12 (29.0:13.0)[false-City Cargo Bike]:30 22 (30.0:33.0)[false-City Cargo Bike]:35 17 (35.0:49.0)[false-City Cargo Bike]:3 1 (3.0:45.0)[false-Walker]:,SOL:R:Van::R:Van:2:5:4:12:37:6::R:City Cargo Bike:39:7::R:City Cargo Bike:24::R:City Cargo Bike:19::R:City Cargo Bike:34::R:Walker:10::R:City Cargo Bike:14::R:Van:8:17:26:41:44:31:40:15::R:Walker:16::R:City Cargo Bike:23::R:Van:25:27:18:43:45:9::R:Walker:13::R:Van:20:33:42:36:38:11::R:Van:21:22:32:28:29:30:35:3:,34689.65446901298,15.0,41088.50869912266,177379.43155574493,1170.0,176209.43155574493,7503.434036968328,NaN,4031.350717176021,933.8297431618787,40.0,20.0,0.0,40.0,77.0,7.0,0.0,16.0,24.0,20.0,0.0,56.0,76.0,8.0,0.0,16.0,RndSwap:simple
0:1:1:1,86864.37301161535,0,1,1,1,3 1 (3.0:45.0)[false-Van]:13 18 (13.0:39.0)[false-City Cargo Bike]:7 6 (7.0:29.0)[false-City Cargo Bike]:4 16 (4.0:15.0)[false-Van]:35 17 (35.0:49.0)[false-City Cargo Bike]:31 20 (31.0:63.0)[false-City Cargo Bike]:15 8 (15.0:49.0)[false-City Cargo Bike]:6 12 (6.0:55.0)[false-City Cargo Bike]:25 22 (25.0:39.0)[false-City Cargo Bike]:23 26 (23.0:63.0)[false-City Cargo Bike]:8 5 (8.0:87.0)[false-City Cargo Bike]:22 3 (22.0:49.0)[false-City Cargo Bike]:24 17 (24.0:93.0)[false-City Cargo Bike]:30 22 (30.0:33.0)[false-City Cargo Bike]:10 13 (10.0:65.0)[false-City Cargo Bike]:2 14 (2.0:95.0)[false-City Cargo Bike]:11 20 (11.0:73.0)[false-City Cargo Bike]:5 23 (5.0:39.0)[false-City Cargo Bike]:12 14 (12.0:17.0)[false-City Cargo Bike]:37 20 (37.0:45.0)[false-City Cargo Bike]:14 7 (14.0:75.0)[false-City Cargo Bike]:9 1 (9.0:75.0)[false-City Cargo Bike]:16 21 (16.0:85.0)[false-Van]:17 8 (17.0:89.0)[false-City Cargo Bike]:18 24 (18.0:89.0)[false-City Cargo Bike]:19 20 (19.0:79.0)[false-City Cargo Bike]:26 8 (26.0:89.0)[false-City Cargo Bike]:20 19 (20.0:45.0)[false-City Cargo Bike]:33 14 (33.0:67.0)[false-City Cargo Bike]:21 13 (21.0:93.0)[false-City Cargo Bike]:27 16 (27.0:47.0)[false-City Cargo Bike]:28 20 (28.0:29.0)[false-City Cargo Bike]:41 10 (41.0:93.0)[false-City Cargo Bike]:43 11 (43.0:89.0)[false-City Cargo Bike]:29 12 (29.0:13.0)[false-City Cargo Bike]:40 9 (40.0:57.0)[false-City Cargo Bike]:45 24 (45.0:35.0)[true-Van]:44 21 (44.0:7.0)[false-City Cargo Bike]:42 6 (42.0:17.0)[false-City Cargo Bike]:32 12 (32.0:41.0)[false-City Cargo Bike]:36 19 (36.0:57.0)[false-Van]:39 2 (39.0:81.0)[false-City Cargo Bike]:38 15 (38.0:83.0)[false-City Cargo Bike]:34 25 (34.0:41.0)[false-City Cargo Bike]:,SOL:R:Van:3:13:7:4:35:31:15:6::R:City Cargo Bike:25::R:City Cargo Bike:23::R:City Cargo Bike:8:22::R:City Cargo Bike:24::R:City Cargo Bike:30::R:City Cargo Bike:10::R:City Cargo Bike:2::R:City Cargo Bike:11::R:City Cargo Bike:5::R:City Cargo Bike:12::R:City Cargo Bike:37::R:City Cargo Bike:14:9::R:Van:16:17:18:19:26:20::R:City Cargo Bike:33::R:City Cargo Bike:21::R:City Cargo Bike:27::R:City Cargo Bike:28::R:City Cargo Bike:41::R:City Cargo Bike:43::R:City Cargo Bike:29::R:City Cargo Bike:40::R:Van:45:44:42:32:36:39:38::R:City Cargo Bike:34:,86864.37301161535,24.0,41474.43465718294,282972.2761319064,1410.0,281562.2761319064,5239.706456459277,1729.3530727682453,6431.188093906963,942.6007876632485,13.0,0.0,0.0,88.0,48.0,0.0,0.0,52.0,10.0,0.0,0.0,90.0,47.0,0.0,0.0,53.0,RndSwap:simple
0:1:1:2,-1.0,0,1,1,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
0:1:1:3,-1.0,0,1,1,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
0:1:1:4,-1.0,0,1,1,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
0:1:2:0,58075.88625616369,0,1,2,0,2 14 (2.0:95.0)[true-Van]:8 5 (8.0:87.0)[false-Van]:12 14 (12.0:17.0)[false-Van]:4 16 (4.0:15.0)[false-Van]:36 19 (36.0:57.0)[false-City Cargo Bike]:5 23 (5.0:39.0)[false-City Cargo Bike]:24 17 (24.0:93.0)[false-City Cargo Bike]:6 12 (6.0:55.0)[false-Van]:7 6 (7.0:29.0)[true-City Cargo Bike]:26 8 (26.0:89.0)[false-Walker]:25 22 (25.0:39.0)[false-City Cargo Bike]:27 16 (27.0:47.0)[false-City Cargo Bike]:11 20 (11.0:73.0)[false-Walker]:14 7 (14.0:75.0)[false-Walker]:34 25 (34.0:41.0)[false-City Cargo Bike]:15 8 (15.0:49.0)[false-City Cargo Bike]:37 20 (37.0:45.0)[true-Walker]:43 11 (43.0:89.0)[false-City Cargo Bike]:45 24 (45.0:35.0)[true-Van]:39 2 (39.0:81.0)[false-City Cargo Bike]:41 10 (41.0:93.0)[false-City Cargo Bike]:17 8 (17.0:89.0)[false-City Cargo Bike]:18 24 (18.0:89.0)[false-Walker]:16 21 (16.0:85.0)[false-Walker]:9 1 (9.0:75.0)[false-Van]:13 18 (13.0:39.0)[true-Walker]:20 19 (20.0:45.0)[false-Van]:40 9 (40.0:57.0)[false-City Cargo Bike]:33 14 (33.0:67.0)[false-City Cargo Bike]:42 6 (42.0:17.0)[false-City Cargo Bike]:44 21 (44.0:7.0)[false-City Cargo Bike]:38 15 (38.0:83.0)[false-City Cargo Bike]:10 13 (10.0:65.0)[false-Van]:23 26 (23.0:63.0)[false-City Cargo Bike]:19 20 (19.0:79.0)[false-Walker]:31 20 (31.0:63.0)[false-City Cargo Bike]:21 13 (21.0:93.0)[true-Van]:32 12 (32.0:41.0)[false-City Cargo Bike]:28 20 (28.0:29.0)[false-City Cargo Bike]:29 12 (29.0:13.0)[false-City Cargo Bike]:30 22 (30.0:33.0)[false-City Cargo Bike]:35 17 (35.0:49.0)[false-City Cargo Bike]:22 3 (22.0:49.0)[false-City Cargo Bike]:3 1 (3.0:45.0)[false-Walker]:,SOL:R:Van::R:Van:2:8:12:4:36:5::R:City Cargo Bike:24::R:Van:6::R:City Cargo Bike:7::R:Walker:26::R:City Cargo Bike:25::R:City Cargo Bike:27::R:Walker:11::R:Walker:14::R:City Cargo Bike:34::R:City Cargo Bike:15::R:Walker:37::R:City Cargo Bike:43::R:Van:45:39:41:17:18:16:9::R:Walker:13::R:Van:20:40:33:42:44:38:10::R:City Cargo Bike:23::R:Walker:19::R:City Cargo Bike:31::R:Van:21:32:28:29:30:35:22:3:,58075.88625616369,21.0,40123.80307151106,221943.66049825618,1470.0,220473.66049825618,7652.241481321194,NaN,5044.174102233095,911.9046152616149,29.0,29.0,0.0,43.0,66.0,14.0,0.0,20.0,14.0,31.0,0.0,55.0,62.0,15.0,0.0,24.0,RndSwap:simple
0:1:2:1,86633.58972443726,0,1,2,1,34 25 (34.0:41.0)[false-City Cargo Bike]:4 16 (4.0:15.0)[false-City Cargo Bike]:13 18 (13.0:39.0)[false-City Cargo Bike]:5 23 (5.0:39.0)[false-City Cargo Bike]:31 20 (31.0:63.0)[false-City Cargo Bike]:37 20 (37.0:45.0)[false-City Cargo Bike]:2 14 (2.0:95.0)[false-City Cargo Bike]:7 6 (7.0:29.0)[false-City Cargo Bike]:9 1 (9.0:75.0)[false-City Cargo Bike]:39 2 (39.0:81.0)[false-City Cargo Bike]:8 5 (8.0:87.0)[false-City Cargo Bike]:10 13 (10.0:65.0)[true-City Cargo Bike]:3 1 (3.0:45.0)[false-Walker]:22 3 (22.0:49.0)[false-Walker]:19 20 (19.0:79.0)[true-Van]:14 7 (14.0:75.0)[false-City Cargo Bike]:24 17 (24.0:93.0)[false-City Cargo Bike]:41 10 (41.0:93.0)[false-City Cargo Bike]:43 11 (43.0:89.0)[false-City Cargo Bike]:11 20 (11.0:73.0)[false-City Cargo Bike]:45 24 (45.0:35.0)[false-Van]:44 21 (44.0:7.0)[false-City Cargo Bike]:42 6 (42.0:17.0)[false-City Cargo Bike]:32 12 (32.0:41.0)[false-City Cargo Bike]:23 26 (23.0:63.0)[false-City Cargo Bike]:40 9 (40.0:57.0)[true-Van]:33 14 (33.0:67.0)[false-City Cargo Bike]:27 16 (27.0:47.0)[false-City Cargo Bike]:20 19 (20.0:45.0)[true-Walker]:15 8 (15.0:49.0)[false-City Cargo Bike]:38 15 (38.0:83.0)[false-City Cargo Bike]:26 8 (26.0:89.0)[false-City Cargo Bike]:16 21 (16.0:85.0)[false-City Cargo Bike]:12 14 (12.0:17.0)[false-City Cargo Bike]:17 8 (17.0:89.0)[false-City Cargo Bike]:25 22 (25.0:39.0)[false-Van]:29 12 (29.0:13.0)[false-City Cargo Bike]:28 20 (28.0:29.0)[false-Walker]:30 22 (30.0:33.0)[false-City Cargo Bike]:6 12 (6.0:55.0)[false-City Cargo Bike]:35 17 (35.0:49.0)[false-City Cargo Bike]:18 24 (18.0:89.0)[false-City Cargo Bike]:21 13 (21.0:93.0)[false-City Cargo Bike]:36 19 (36.0:57.0)[false-City Cargo Bike]:,SOL:R:City Cargo Bike::R:City Cargo Bike:34::R:City Cargo Bike:4::R:City Cargo Bike:13::R:City Cargo Bike:5::R:City Cargo Bike:31::R:City Cargo Bike:37::R:City Cargo Bike:2::R:City Cargo Bike:7:9:39::R:City Cargo Bike:8::R:City Cargo Bike:10::R:Walker:3:22::R:Van:19:14:24:41:43:11::R:Van:45:44:42:32:23::R:Van:40:33:27::R:Walker:20::R:City Cargo Bike:15::R:City Cargo Bike:38::R:City Cargo Bike:26::R:City Cargo Bike:16::R:City Cargo Bike:12::R:City Cargo Bike:17::R:Van:25:29:28:30:6::R:City Cargo Bike:35::R:City Cargo Bike:18::R:City Cargo Bike:21::R:City Cargo Bike:36:,86633.58972443726,27.0,41550.2249463851,282927.7643094758,1630.0,281297.7643094758,6034.652520657275,NaN,6430.176461578995,944.3232942360249,15.0,7.0,0.0,78.0,43.0,7.0,0.0,50.0,10.0,6.0,0.0,84.0,47.0,4.0,0.0,49.0,CrossOver:simple
0:1:2:2,-1.0,0,1,2,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
0:1:2:3,-1.0,0,1,2,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
0:1:2:4,-1.0,0,1,2,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
0:1:3:0,81412.165661623,0,1,3,0,2 14 (2.0:95.0)[true-Van]:4 16 (4.0:15.0)[false-Van]:3 1 (3.0:45.0)[false-Van]:35 17 (35.0:49.0)[true-Van]:8 5 (8.0:87.0)[false-City Cargo Bike]:37 20 (37.0:45.0)[false-City Cargo Bike]:5 23 (5.0:39.0)[false-Van]:39 2 (39.0:81.0)[true-Van]:43 11 (43.0:89.0)[false-City Cargo Bike]:6 12 (6.0:55.0)[false-Walker]:26 8 (26.0:89.0)[true-Walker]:22 3 (22.0:49.0)[false-City Cargo Bike]:23 26 (23.0:63.0)[false-City Cargo Bike]:9 1 (9.0:75.0)[false-City Cargo Bike]:11 20 (11.0:73.0)[false-City Cargo Bike]:31 20 (31.0:63.0)[true-Van]:24 17 (24.0:93.0)[false-City Cargo Bike]:38 15 (38.0:83.0)[false-City Cargo Bike]:41 10 (41.0:93.0)[false-City Cargo Bike]:28 20 (28.0:29.0)[false-City Cargo Bike]:10 13 (10.0:65.0)[false-City Cargo Bike]:30 22 (30.0:33.0)[false-Walker]:34 25 (34.0:41.0)[false-City Cargo Bike]:16 21 (16.0:85.0)[false-City Cargo Bike]:19 20 (19.0:79.0)[false-City Cargo Bike]:17 8 (17.0:89.0)[false-City Cargo Bike]:12 14 (12.0:17.0)[false-City Cargo Bike]:32 12 (32.0:41.0)[false-City Cargo Bike]:27 16 (27.0:47.0)[true-City Cargo Bike]:36 19 (36.0:57.0)[false-City Cargo Bike]:14 7 (14.0:75.0)[false-City Cargo Bike]:20 19 (20.0:45.0)[false-City Cargo Bike]:33 14 (33.0:67.0)[false-City Cargo Bike]:21 13 (21.0:93.0)[false-City Cargo Bike]:7 6 (7.0:29.0)[false-City Cargo Bike]:13 18 (13.0:39.0)[true-City Cargo Bike]:18 24 (18.0:89.0)[false-City Cargo Bike]:25 22 (25.0:39.0)[false-City Cargo Bike]:45 24 (45.0:35.0)[true-Van]:42 6 (42.0:17.0)[false-Van]:40 9 (40.0:57.0)[false-City Cargo Bike]:44 21 (44.0:7.0)[false-City Cargo Bike]:29 12 (29.0:13.0)[false-City Cargo Bike]:15 8 (15.0:49.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:2:4:3::R:Van:35:8:37:5::R:Van:39:43:6::R:Walker:26::R:City Cargo Bike:22::R:City Cargo Bike:23::R:City Cargo Bike:9::R:City Cargo Bike:11::R:Van:31:24:38:41:28:10::R:Walker:30::R:City Cargo Bike:34::R:City Cargo Bike:16::R:City Cargo Bike:19::R:City Cargo Bike:17::R:City Cargo Bike:12::R:City Cargo Bike:32::R:City Cargo Bike:27::R:City Cargo Bike:36::R:City Cargo Bike:14::R:City Cargo Bike:20::R:City Cargo Bike:33::R:City Cargo Bike:21::R:City Cargo Bike:7::R:City Cargo Bike:13::R:City Cargo Bike:18::R:City Cargo Bike:25::R:Van:45:42:40:44:29:15:,81412.165661623,28.0,41388.852405042446,272255.34757635643,1820.0,270435.34757635643,6730.061482950471,NaN,6187.6215358262825,940.6557364782374,21.0,7.0,0.0,71.0,50.0,5.0,0.0,45.0,10.0,10.0,0.0,79.0,47.0,5.0,0.0,49.0,CrossOver:simple
