Id,Fitness,CO2,Time,Fixed Cost,Running Cost,,Distance,NoRoutes,CO2,TotalCost,FixedCost,RunningCost,TimeOfLastDel,AvgDelTime,CostPerDelivery,CO2PerDelivery,PCICRoutes,PCWalkRoutes,PCEVRoutes,PCCycleRoutes,PCICVisits,PCWalkVisits,PCEVVisits,PCCycleVisits,PCICDist,PCWalkDist,PCEVDist,PCCycleDist,PCICVol,PCWalkVol,PCEVVol,PCCycleVol,,source
0:0:4:1,313941.28241102846,0,0,4,1,3 18 (3.0:27.0)[false-City Cargo Bike]:4 22 (4.0:21.0)[false-City Cargo Bike]:17 5 (17.0:59.0)[false-City Cargo Bike]:5 14 (5.0:33.0)[false-City Cargo Bike]:7 9 (7.0:59.0)[false-City Cargo Bike]:9 20 (9.0:11.0)[false-City Cargo Bike]:57 24 (57.0:77.0)[true-City Cargo Bike]:13 20 (13.0:71.0)[true-City Cargo Bike]:16 10 (16.0:79.0)[false-City Cargo Bike]:41 15 (41.0:89.0)[false-City Cargo Bike]:28 6 (28.0:5.0)[false-City Cargo Bike]:2 4 (2.0:7.0)[false-City Cargo Bike]:45 26 (45.0:83.0)[false-City Cargo Bike]:8 7 (8.0:69.0)[false-City Cargo Bike]:10 19 (10.0:21.0)[false-City Cargo Bike]:12 18 (12.0:99.0)[false-City Cargo Bike]:37 23 (37.0:19.0)[false-City Cargo Bike]:53 4 (53.0:49.0)[false-City Cargo Bike]:59 2 (59.0:83.0)[false-City Cargo Bike]:18 21 (18.0:67.0)[false-City Cargo Bike]:19 20 (19.0:27.0)[false-City Cargo Bike]:6 5 (6.0:19.0)[false-City Cargo Bike]:49 15 (49.0:21.0)[false-City Cargo Bike]:11 7 (11.0:59.0)[false-City Cargo Bike]:14 2 (14.0:53.0)[false-City Cargo Bike]:48 2 (48.0:35.0)[false-City Cargo Bike]:15 11 (15.0:87.0)[false-City Cargo Bike]:22 15 (22.0:95.0)[false-City Cargo Bike]:55 23 (55.0:41.0)[false-City Cargo Bike]:23 14 (23.0:73.0)[false-City Cargo Bike]:24 19 (24.0:41.0)[false-City Cargo Bike]:25 22 (25.0:3.0)[false-City Cargo Bike]:26 21 (26.0:59.0)[false-City Cargo Bike]:27 22 (27.0:83.0)[false-City Cargo Bike]:44 22 (44.0:23.0)[false-City Cargo Bike]:20 1 (20.0:81.0)[false-City Cargo Bike]:29 24 (29.0:71.0)[false-City Cargo Bike]:30 14 (30.0:37.0)[false-City Cargo Bike]:31 14 (31.0:29.0)[false-City Cargo Bike]:32 2 (32.0:19.0)[false-City Cargo Bike]:33 15 (33.0:83.0)[false-City Cargo Bike]:34 21 (34.0:97.0)[false-City Cargo Bike]:35 15 (35.0:31.0)[false-City Cargo Bike]:36 6 (36.0:65.0)[false-City Cargo Bike]:38 14 (38.0:59.0)[false-City Cargo Bike]:39 26 (39.0:17.0)[false-City Cargo Bike]:40 15 (40.0:45.0)[false-City Cargo Bike]:42 23 (42.0:19.0)[false-City Cargo Bike]:43 7 (43.0:23.0)[false-City Cargo Bike]:46 20 (46.0:11.0)[false-City Cargo Bike]:47 3 (47.0:17.0)[false-City Cargo Bike]:50 2 (50.0:21.0)[false-City Cargo Bike]:51 21 (51.0:71.0)[false-Van]:52 12 (52.0:63.0)[false-City Cargo Bike]:21 15 (21.0:59.0)[false-City Cargo Bike]:61 18 (61.0:45.0)[false-City Cargo Bike]:54 10 (54.0:83.0)[false-City Cargo Bike]:56 4 (56.0:85.0)[false-City Cargo Bike]:58 17 (58.0:57.0)[false-City Cargo Bike]:60 20 (60.0:1.0)[false-City Cargo Bike]:62 19 (62.0:41.0)[false-City Cargo Bike]:63 8 (63.0:45.0)[false-City Cargo Bike]:,SOL:R:City Cargo Bike::R:City Cargo Bike:3::R:City Cargo Bike:4::R:City Cargo Bike:17::R:City Cargo Bike:5::R:City Cargo Bike:7::R:City Cargo Bike:9::R:City Cargo Bike:57::R:City Cargo Bike:13::R:City Cargo Bike:16::R:City Cargo Bike:41::R:City Cargo Bike:28:2::R:City Cargo Bike:45::R:City Cargo Bike:8::R:City Cargo Bike:10::R:City Cargo Bike:12::R:City Cargo Bike:37::R:City Cargo Bike:53:59::R:City Cargo Bike:18::R:City Cargo Bike:19::R:City Cargo Bike:6::R:City Cargo Bike:49::R:City Cargo Bike:11:14::R:City Cargo Bike:48::R:City Cargo Bike:15::R:City Cargo Bike:22::R:City Cargo Bike:55::R:City Cargo Bike:23::R:City Cargo Bike:24::R:City Cargo Bike:25::R:City Cargo Bike:26::R:City Cargo Bike:27::R:City Cargo Bike:44::R:City Cargo Bike:20::R:City Cargo Bike:29::R:City Cargo Bike:30::R:City Cargo Bike:31::R:City Cargo Bike:32::R:City Cargo Bike:33::R:City Cargo Bike:34::R:City Cargo Bike:35::R:City Cargo Bike:36::R:City Cargo Bike:38::R:City Cargo Bike:39::R:City Cargo Bike:40::R:City Cargo Bike:42::R:City Cargo Bike:43::R:City Cargo Bike:46::R:City Cargo Bike:47:50::R:Van:51:52:21:61:54:56:58::R:City Cargo Bike:60::R:City Cargo Bike:62::R:City Cargo Bike:63:,313941.28241102846,53.0,35033.93580657726,721690.7979191578,2720.0,718970.7979191578,6265.809319830055,NaN,11640.174159986416,565.0634807512462,2.0,0.0,0.0,98.0,11.0,0.0,0.0,89.0,2.0,0.0,0.0,98.0,11.0,0.0,0.0,89.0,CrossOver:simple
0:0:4:2,292978.5551706465,0,0,4,2,2 4 (2.0:7.0)[false-City Cargo Bike]:3 18 (3.0:27.0)[false-City Cargo Bike]:4 22 (4.0:21.0)[false-City Cargo Bike]:5 14 (5.0:33.0)[false-City Cargo Bike]:6 5 (6.0:19.0)[false-City Cargo Bike]:9 20 (9.0:11.0)[false-City Cargo Bike]:12 18 (12.0:99.0)[false-City Cargo Bike]:14 2 (14.0:53.0)[true-City Cargo Bike]:11 7 (11.0:59.0)[false-City Cargo Bike]:15 11 (15.0:87.0)[false-City Cargo Bike]:49 15 (49.0:21.0)[false-City Cargo Bike]:31 14 (31.0:29.0)[false-City Cargo Bike]:16 10 (16.0:79.0)[true-Van]:17 5 (17.0:59.0)[true-City Cargo Bike]:59 2 (59.0:83.0)[false-Van]:18 21 (18.0:67.0)[false-City Cargo Bike]:19 20 (19.0:27.0)[false-City Cargo Bike]:20 1 (20.0:81.0)[true-City Cargo Bike]:21 15 (21.0:59.0)[false-City Cargo Bike]:57 24 (57.0:77.0)[true-City Cargo Bike]:13 20 (13.0:71.0)[false-City Cargo Bike]:41 15 (41.0:89.0)[false-City Cargo Bike]:8 7 (8.0:69.0)[false-City Cargo Bike]:36 6 (36.0:65.0)[false-City Cargo Bike]:53 4 (53.0:49.0)[false-Van]:56 4 (56.0:85.0)[false-City Cargo Bike]:52 12 (52.0:63.0)[false-City Cargo Bike]:10 19 (10.0:21.0)[true-City Cargo Bike]:7 9 (7.0:59.0)[false-City Cargo Bike]:33 15 (33.0:83.0)[false-City Cargo Bike]:29 24 (29.0:71.0)[false-City Cargo Bike]:27 22 (27.0:83.0)[false-City Cargo Bike]:26 21 (26.0:59.0)[true-City Cargo Bike]:24 19 (24.0:41.0)[false-City Cargo Bike]:54 10 (54.0:83.0)[true-City Cargo Bike]:30 14 (30.0:37.0)[false-City Cargo Bike]:22 15 (22.0:95.0)[false-City Cargo Bike]:23 14 (23.0:73.0)[true-Van]:32 2 (32.0:19.0)[false-City Cargo Bike]:39 26 (39.0:17.0)[false-Walker]:28 6 (28.0:5.0)[false-City Cargo Bike]:25 22 (25.0:3.0)[false-City Cargo Bike]:45 26 (45.0:83.0)[false-City Cargo Bike]:35 15 (35.0:31.0)[false-City Cargo Bike]:48 2 (48.0:35.0)[true-City Cargo Bike]:34 21 (34.0:97.0)[false-Walker]:38 14 (38.0:59.0)[false-City Cargo Bike]:61 18 (61.0:45.0)[false-City Cargo Bike]:55 23 (55.0:41.0)[false-City Cargo Bike]:40 15 (40.0:45.0)[true-City Cargo Bike]:37 23 (37.0:19.0)[false-City Cargo Bike]:42 23 (42.0:19.0)[false-City Cargo Bike]:43 7 (43.0:23.0)[false-City Cargo Bike]:44 22 (44.0:23.0)[false-City Cargo Bike]:46 20 (46.0:11.0)[false-City Cargo Bike]:47 3 (47.0:17.0)[false-City Cargo Bike]:50 2 (50.0:21.0)[false-City Cargo Bike]:51 21 (51.0:71.0)[false-City Cargo Bike]:58 17 (58.0:57.0)[false-Van]:60 20 (60.0:1.0)[false-Van]:62 19 (62.0:41.0)[false-Van]:63 8 (63.0:45.0)[false-City Cargo Bike]:,SOL:R:City Cargo Bike:2::R:City Cargo Bike:3::R:City Cargo Bike:4::R:City Cargo Bike:5::R:City Cargo Bike:6::R:City Cargo Bike:9::R:City Cargo Bike:12::R:City Cargo Bike:14:11::R:City Cargo Bike:15::R:City Cargo Bike:49::R:City Cargo Bike:31::R:Van:16::R:City Cargo Bike:17:59::R:City Cargo Bike:18::R:City Cargo Bike:19::R:City Cargo Bike:20::R:City Cargo Bike:21::R:City Cargo Bike:57::R:City Cargo Bike:13::R:City Cargo Bike:41::R:City Cargo Bike:8::R:City Cargo Bike:36:53::R:City Cargo Bike:56::R:City Cargo Bike:52::R:City Cargo Bike:10::R:City Cargo Bike:7::R:City Cargo Bike:33::R:City Cargo Bike:29::R:City Cargo Bike:27::R:City Cargo Bike:26::R:City Cargo Bike:24::R:City Cargo Bike:54::R:City Cargo Bike:30::R:City Cargo Bike:22::R:Van:23:32:39:28:25:45::R:City Cargo Bike:35::R:City Cargo Bike:48::R:Walker:34::R:City Cargo Bike:38::R:City Cargo Bike:61::R:City Cargo Bike:55::R:City Cargo Bike:40::R:City Cargo Bike:37::R:City Cargo Bike:42::R:City Cargo Bike:43::R:City Cargo Bike:44::R:City Cargo Bike:46::R:City Cargo Bike:47:50::R:City Cargo Bike:51::R:Van:58:60:62:63:,292978.5551706465,50.0,74714.91887434333,782925.8994145859,2710.0,780215.8994145859,6215.961248566644,2768.2227420369386,12627.837087332031,1205.079336682957,6.0,2.0,0.0,92.0,18.0,2.0,0.0,81.0,5.0,1.0,0.0,94.0,19.0,2.0,0.0,78.0,CrossOver:simple
0:0:4:3,-1.0,0,0,4,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
0:0:4:4,-1.0,0,0,4,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
0:1:0:0,90211.64857611441,0,1,0,0,11 7 (11.0:59.0)[false-Van]:3 18 (3.0:27.0)[false-Van]:6 5 (6.0:19.0)[false-City Cargo Bike]:47 3 (47.0:17.0)[false-Walker]:2 4 (2.0:7.0)[false-City Cargo Bike]:4 22 (4.0:21.0)[false-City Cargo Bike]:5 14 (5.0:33.0)[false-City Cargo Bike]:7 9 (7.0:59.0)[false-City Cargo Bike]:17 5 (17.0:59.0)[false-City Cargo Bike]:36 6 (36.0:65.0)[false-City Cargo Bike]:8 7 (8.0:69.0)[false-City Cargo Bike]:24 19 (24.0:41.0)[false-City Cargo Bike]:9 20 (9.0:11.0)[true-Van]:10 19 (10.0:21.0)[false-City Cargo Bike]:40 15 (40.0:45.0)[false-City Cargo Bike]:14 2 (14.0:53.0)[false-Van]:61 18 (61.0:45.0)[false-Walker]:41 15 (41.0:89.0)[false-City Cargo Bike]:15 11 (15.0:87.0)[false-City Cargo Bike]:22 15 (22.0:95.0)[false-Walker]:49 15 (49.0:21.0)[true-Van]:46 20 (46.0:11.0)[false-Van]:18 21 (18.0:67.0)[false-City Cargo Bike]:30 14 (30.0:37.0)[false-City Cargo Bike]:31 14 (31.0:29.0)[false-City Cargo Bike]:28 6 (28.0:5.0)[false-Walker]:16 10 (16.0:79.0)[false-City Cargo Bike]:45 26 (45.0:83.0)[false-Walker]:26 21 (26.0:59.0)[true-City Cargo Bike]:35 15 (35.0:31.0)[false-Walker]:57 24 (57.0:77.0)[true-City Cargo Bike]:53 4 (53.0:49.0)[false-Van]:21 15 (21.0:59.0)[false-Van]:44 22 (44.0:23.0)[false-City Cargo Bike]:19 20 (19.0:27.0)[false-City Cargo Bike]:56 4 (56.0:85.0)[false-City Cargo Bike]:59 2 (59.0:83.0)[false-Van]:52 12 (52.0:63.0)[false-City Cargo Bike]:33 15 (33.0:83.0)[false-City Cargo Bike]:20 1 (20.0:81.0)[false-Van]:29 24 (29.0:71.0)[false-City Cargo Bike]:27 22 (27.0:83.0)[false-City Cargo Bike]:34 21 (34.0:97.0)[false-Walker]:54 10 (54.0:83.0)[true-City Cargo Bike]:32 2 (32.0:19.0)[true-Van]:43 7 (43.0:23.0)[false-Van]:48 2 (48.0:35.0)[false-Van]:63 8 (63.0:45.0)[false-Walker]:62 19 (62.0:41.0)[false-Van]:39 26 (39.0:17.0)[false-Walker]:58 17 (58.0:57.0)[false-City Cargo Bike]:23 14 (23.0:73.0)[false-City Cargo Bike]:25 22 (25.0:3.0)[false-Walker]:13 20 (13.0:71.0)[true-City Cargo Bike]:37 23 (37.0:19.0)[false-Walker]:42 23 (42.0:19.0)[false-Walker]:50 2 (50.0:21.0)[true-Van]:51 21 (51.0:71.0)[false-Walker]:55 23 (55.0:41.0)[false-Walker]:60 20 (60.0:1.0)[false-Walker]:38 14 (38.0:59.0)[false-City Cargo Bike]:12 18 (12.0:99.0)[false-City Cargo Bike]:,SOL:R:Van:11:3:6:47:2:4:5:7:17:36:8::R:City Cargo Bike:24::R:Van:9:10:40:14:61:41:15::R:Walker:22::R:Van:49:46:18:30:31:28:16::R:Walker:45::R:City Cargo Bike:26::R:Walker:35::R:City Cargo Bike:57::R:Van:53:21:44:19:56:59:52:33:20::R:City Cargo Bike:29::R:City Cargo Bike:27::R:Walker:34::R:City Cargo Bike:54::R:Van:32:43:48:63:62:39:58:23::R:Walker:25::R:City Cargo Bike:13::R:Walker:37::R:Walker:42::R:Van:50:51:55:60:38:12:,90211.64857611441,20.0,66564.57021055749,354911.17969967844,1420.0,353491.17969967844,10064.194302967206,3405.06772251048,5724.373866123846,1073.622100170282,30.0,35.0,0.0,35.0,77.0,11.0,0.0,11.0,15.0,50.0,0.0,35.0,67.0,17.0,0.0,16.0,RndSwap:simple
0:1:0:1,-1.0,0,1,0,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
0:1:0:2,-1.0,0,1,0,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
0:1:0:3,-1.0,0,1,0,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
0:1:0:4,-1.0,0,1,0,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
0:1:1:0,90211.64857611441,0,1,1,0,11 7 (11.0:59.0)[true-Van]:3 18 (3.0:27.0)[false-Van]:6 5 (6.0:19.0)[false-City Cargo Bike]:47 3 (47.0:17.0)[false-Walker]:2 4 (2.0:7.0)[false-City Cargo Bike]:4 22 (4.0:21.0)[false-City Cargo Bike]:5 14 (5.0:33.0)[false-City Cargo Bike]:7 9 (7.0:59.0)[false-City Cargo Bike]:17 5 (17.0:59.0)[false-City Cargo Bike]:36 6 (36.0:65.0)[false-City Cargo Bike]:8 7 (8.0:69.0)[false-City Cargo Bike]:24 19 (24.0:41.0)[false-City Cargo Bike]:9 20 (9.0:11.0)[true-Van]:10 19 (10.0:21.0)[false-City Cargo Bike]:40 15 (40.0:45.0)[false-City Cargo Bike]:14 2 (14.0:53.0)[false-Van]:61 18 (61.0:45.0)[false-Walker]:41 15 (41.0:89.0)[false-City Cargo Bike]:15 11 (15.0:87.0)[false-City Cargo Bike]:22 15 (22.0:95.0)[false-Walker]:49 15 (49.0:21.0)[true-Van]:46 20 (46.0:11.0)[false-Van]:18 21 (18.0:67.0)[false-City Cargo Bike]:30 14 (30.0:37.0)[false-City Cargo Bike]:31 14 (31.0:29.0)[false-City Cargo Bike]:28 6 (28.0:5.0)[false-Walker]:16 10 (16.0:79.0)[false-City Cargo Bike]:45 26 (45.0:83.0)[false-Walker]:26 21 (26.0:59.0)[true-City Cargo Bike]:35 15 (35.0:31.0)[false-Walker]:57 24 (57.0:77.0)[true-City Cargo Bike]:53 4 (53.0:49.0)[false-Van]:21 15 (21.0:59.0)[false-Van]:44 22 (44.0:23.0)[false-City Cargo Bike]:19 20 (19.0:27.0)[false-City Cargo Bike]:56 4 (56.0:85.0)[false-City Cargo Bike]:59 2 (59.0:83.0)[false-Van]:52 12 (52.0:63.0)[false-City Cargo Bike]:33 15 (33.0:83.0)[false-City Cargo Bike]:20 1 (20.0:81.0)[false-Van]:29 24 (29.0:71.0)[false-City Cargo Bike]:27 22 (27.0:83.0)[false-City Cargo Bike]:34 21 (34.0:97.0)[false-Walker]:54 10 (54.0:83.0)[true-City Cargo Bike]:32 2 (32.0:19.0)[true-Van]:43 7 (43.0:23.0)[false-Van]:48 2 (48.0:35.0)[false-Van]:63 8 (63.0:45.0)[false-Walker]:62 19 (62.0:41.0)[false-Van]:39 26 (39.0:17.0)[false-Walker]:58 17 (58.0:57.0)[false-City Cargo Bike]:23 14 (23.0:73.0)[false-City Cargo Bike]:25 22 (25.0:3.0)[false-Walker]:13 20 (13.0:71.0)[true-City Cargo Bike]:37 23 (37.0:19.0)[false-Walker]:42 23 (42.0:19.0)[false-Walker]:50 2 (50.0:21.0)[true-Van]:51 21 (51.0:71.0)[false-Walker]:55 23 (55.0:41.0)[false-Walker]:60 20 (60.0:1.0)[false-Walker]:38 14 (38.0:59.0)[false-City Cargo Bike]:12 18 (12.0:99.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:11:3:6:47:2:4:5:7:17:36:8::R:City Cargo Bike:24::R:Van:9:10:40:14:61:41:15::R:Walker:22::R:Van:49:46:18:30:31:28:16::R:Walker:45::R:City Cargo Bike:26::R:Walker:35::R:City Cargo Bike:57::R:Van:53:21:44:19:56:59:52:33:20::R:City Cargo Bike:29::R:City Cargo Bike:27::R:Walker:34::R:City Cargo Bike:54::R:Van:32:43:48:63:62:39:58:23::R:Walker:25::R:City Cargo Bike:13::R:Walker:37::R:Walker:42::R:Van:50:51:55:60:38:12:,90211.64857611441,21.0,66564.57021055749,355031.17969967844,1540.0,353491.17969967844,10064.194302967206,NaN,5726.309349994814,1073.622100170282,33.0,33.0,0.0,33.0,77.0,11.0,0.0,11.0,15.0,50.0,0.0,35.0,67.0,17.0,0.0,16.0,CrossOver:simple
0:1:1:1,168623.3779373412,0,1,1,1,54 10 (54.0:83.0)[false-Walker]:2 4 (2.0:7.0)[false-Van]:3 18 (3.0:27.0)[false-Van]:4 22 (4.0:21.0)[false-Van]:5 14 (5.0:33.0)[false-Van]:18 21 (18.0:67.0)[false-Van]:6 5 (6.0:19.0)[false-Van]:7 9 (7.0:59.0)[false-Van]:16 10 (16.0:79.0)[false-Van]:8 7 (8.0:69.0)[false-Van]:9 20 (9.0:11.0)[false-Van]:35 15 (35.0:31.0)[false-Walker]:10 19 (10.0:21.0)[false-Van]:11 7 (11.0:59.0)[false-Van]:12 18 (12.0:99.0)[false-Van]:13 20 (13.0:71.0)[false-Van]:14 2 (14.0:53.0)[false-Van]:56 4 (56.0:85.0)[false-Walker]:17 5 (17.0:59.0)[false-Van]:42 23 (42.0:19.0)[false-Walker]:52 12 (52.0:63.0)[false-Van]:33 15 (33.0:83.0)[false-Walker]:20 1 (20.0:81.0)[false-Van]:15 11 (15.0:87.0)[false-Van]:58 17 (58.0:57.0)[true-Van]:61 18 (61.0:45.0)[false-Walker]:47 3 (47.0:17.0)[false-Van]:62 19 (62.0:41.0)[false-Van]:19 20 (19.0:27.0)[false-Walker]:28 6 (28.0:5.0)[false-Walker]:32 2 (32.0:19.0)[false-Walker]:21 15 (21.0:59.0)[false-Walker]:22 15 (22.0:95.0)[false-Walker]:23 14 (23.0:73.0)[false-Walker]:25 22 (25.0:3.0)[false-Walker]:26 21 (26.0:59.0)[false-Walker]:27 22 (27.0:83.0)[false-Walker]:55 23 (55.0:41.0)[false-Walker]:29 24 (29.0:71.0)[false-Walker]:30 14 (30.0:37.0)[false-Walker]:31 14 (31.0:29.0)[false-Walker]:63 8 (63.0:45.0)[false-Walker]:24 19 (24.0:41.0)[false-Walker]:34 21 (34.0:97.0)[false-Walker]:36 6 (36.0:65.0)[true-Van]:37 23 (37.0:19.0)[false-Walker]:38 14 (38.0:59.0)[false-Walker]:39 26 (39.0:17.0)[false-Walker]:40 15 (40.0:45.0)[false-Walker]:41 15 (41.0:89.0)[false-Walker]:60 20 (60.0:1.0)[false-Walker]:43 7 (43.0:23.0)[false-Walker]:44 22 (44.0:23.0)[false-Walker]:45 26 (45.0:83.0)[false-Walker]:46 20 (46.0:11.0)[false-Walker]:49 15 (49.0:21.0)[false-Walker]:50 2 (50.0:21.0)[false-Walker]:48 2 (48.0:35.0)[false-Van]:51 21 (51.0:71.0)[false-Walker]:53 4 (53.0:49.0)[false-Walker]:57 24 (57.0:77.0)[false-Walker]:59 2 (59.0:83.0)[false-Walker]:,SOL:R:Walker::R:Walker:54::R:Van:2:3:4:5:18:6:7::R:Van:16:8:9:35:10:11:12::R:Van:13:14:56:17:42:52:33:20:15::R:Van:58:61:47:62:19:28:32:21::R:Walker:22::R:Walker:23::R:Walker:25::R:Walker:26::R:Walker:27::R:Walker:55::R:Walker:29::R:Walker:30::R:Walker:31::R:Walker:63::R:Walker:24::R:Walker:34::R:Van:36:37:38:39:40:41::R:Walker:60::R:Walker:43::R:Walker:44::R:Walker:45::R:Walker:46::R:Walker:49::R:Walker:50:48::R:Walker:51::R:Walker:53::R:Walker:57::R:Walker:59:,168623.3779373412,30.0,76573.82325717297,538188.6963433323,1850.0,536338.6963433323,9914.047215861654,NaN,8680.462844247295,1235.0616654382738,17.0,83.0,0.0,0.0,60.0,40.0,0.0,0.0,9.0,91.0,0.0,0.0,55.0,45.0,0.0,0.0,RndSwap:simple
0:1:1:2,-1.0,0,1,1,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
0:1:1:3,-1.0,0,1,1,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
0:1:1:4,-1.0,0,1,1,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
0:1:2:0,125503.3467845843,0,1,2,0,2 4 (2.0:7.0)[true-Van]:4 22 (4.0:21.0)[false-Van]:5 14 (5.0:33.0)[false-Van]:18 21 (18.0:67.0)[false-Van]:6 5 (6.0:19.0)[false-Van]:7 9 (7.0:59.0)[false-Van]:8 7 (8.0:69.0)[false-Van]:9 20 (9.0:11.0)[false-Van]:58 17 (58.0:57.0)[false-Van]:40 15 (40.0:45.0)[false-Van]:10 19 (10.0:21.0)[false-Van]:12 18 (12.0:99.0)[false-Van]:13 20 (13.0:71.0)[true-Walker]:14 2 (14.0:53.0)[false-Van]:63 8 (63.0:45.0)[false-Walker]:44 22 (44.0:23.0)[false-Walker]:62 19 (62.0:41.0)[false-Walker]:30 14 (30.0:37.0)[false-City Cargo Bike]:50 2 (50.0:21.0)[false-Walker]:47 3 (47.0:17.0)[false-Van]:32 2 (32.0:19.0)[false-Van]:39 26 (39.0:17.0)[false-City Cargo Bike]:20 1 (20.0:81.0)[false-Van]:3 18 (3.0:27.0)[false-Van]:11 7 (11.0:59.0)[false-City Cargo Bike]:15 11 (15.0:87.0)[false-City Cargo Bike]:49 15 (49.0:21.0)[false-City Cargo Bike]:57 24 (57.0:77.0)[false-City Cargo Bike]:16 10 (16.0:79.0)[false-City Cargo Bike]:19 20 (19.0:27.0)[false-City Cargo Bike]:41 15 (41.0:89.0)[false-City Cargo Bike]:36 6 (36.0:65.0)[false-City Cargo Bike]:53 4 (53.0:49.0)[true-City Cargo Bike]:56 4 (56.0:85.0)[false-City Cargo Bike]:52 12 (52.0:63.0)[false-City Cargo Bike]:33 15 (33.0:83.0)[false-City Cargo Bike]:29 24 (29.0:71.0)[false-City Cargo Bike]:23 14 (23.0:73.0)[false-City Cargo Bike]:43 7 (43.0:23.0)[false-Van]:60 20 (60.0:1.0)[false-Van]:59 2 (59.0:83.0)[false-Van]:31 14 (31.0:29.0)[false-City Cargo Bike]:61 18 (61.0:45.0)[false-Walker]:22 15 (22.0:95.0)[false-Van]:24 19 (24.0:41.0)[true-Van]:37 23 (37.0:19.0)[false-City Cargo Bike]:25 22 (25.0:3.0)[false-City Cargo Bike]:28 6 (28.0:5.0)[false-City Cargo Bike]:42 23 (42.0:19.0)[false-City Cargo Bike]:17 5 (17.0:59.0)[false-City Cargo Bike]:48 2 (48.0:35.0)[true-City Cargo Bike]:34 21 (34.0:97.0)[false-City Cargo Bike]:55 23 (55.0:41.0)[false-Walker]:26 21 (26.0:59.0)[false-City Cargo Bike]:27 22 (27.0:83.0)[false-City Cargo Bike]:38 14 (38.0:59.0)[false-City Cargo Bike]:35 15 (35.0:31.0)[false-City Cargo Bike]:45 26 (45.0:83.0)[false-City Cargo Bike]:46 20 (46.0:11.0)[false-Walker]:21 15 (21.0:59.0)[false-City Cargo Bike]:51 21 (51.0:71.0)[false-Walker]:54 10 (54.0:83.0)[false-Walker]:,SOL:R:Van::R:Van:2:4:5:18:6:7:8::R:Van:9:58:40:10:12::R:Walker:13::R:Van:14:63:44:62:30:50:47:32:39:20::R:Van:3:11:15:49:57:16::R:City Cargo Bike:19::R:City Cargo Bike:41::R:City Cargo Bike:36::R:City Cargo Bike:53:56::R:City Cargo Bike:52::R:City Cargo Bike:33::R:City Cargo Bike:29::R:City Cargo Bike:23::R:Van:43:60:59:31:61:22::R:Van:24:37:25:28:42:17::R:City Cargo Bike:48::R:City Cargo Bike:34::R:Walker:55::R:City Cargo Bike:26::R:City Cargo Bike:27::R:City Cargo Bike:38::R:City Cargo Bike:35::R:City Cargo Bike:45::R:Walker:46::R:City Cargo Bike:21::R:Walker:51::R:Walker:54:,125503.3467845843,28.0,74366.66854261121,446250.03177995776,1890.0,444360.03177995776,10118.38140031645,NaN,7197.581157741254,1199.462395848568,25.0,18.0,0.0,57.0,65.0,8.0,0.0,27.0,12.0,25.0,0.0,63.0,61.0,11.0,0.0,29.0,RndSwap:simple
