Id,Fitness,CO2,Time,Fixed Cost,Running Cost,,Distance,NoRoutes,CO2,TotalCost,FixedCost,RunningCost,TimeOfLastDel,AvgDelTime,CostPerDelivery,CO2PerDelivery,PCICRoutes,PCWalkRoutes,PCEVRoutes,PCCycleRoutes,PCICVisits,PCWalkVisits,PCEVVisits,PCCycleVisits,PCICDist,PCWalkDist,PCEVDist,PCCycleDist,PCICVol,PCWalkVol,PCEVVol,PCCycleVol,,source
0:3:2:0,104436.01789994762,0,3,2,0,5 17 (5.0:70.0)[true-Van]:45 11 (45.0:25.0)[true-Van]:57 25 (57.0:60.0)[false-City Cargo Bike]:50 7 (50.0:71.0)[false-City Cargo Bike]:49 21 (49.0:75.0)[false-City Cargo Bike]:51 1 (51.0:56.0)[false-City Cargo Bike]:61 22 (61.0:31.0)[false-City Cargo Bike]:2 11 (2.0:60.0)[false-City Cargo Bike]:31 17 (31.0:76.0)[true-Van]:62 17 (62.0:40.0)[false-City Cargo Bike]:56 25 (56.0:6.0)[false-City Cargo Bike]:34 26 (34.0:1.0)[false-City Cargo Bike]:21 11 (21.0:65.0)[false-City Cargo Bike]:3 20 (3.0:46.0)[false-Walker]:27 15 (27.0:61.0)[false-City Cargo Bike]:7 17 (7.0:20.0)[true-Van]:17 21 (17.0:39.0)[false-City Cargo Bike]:25 12 (25.0:36.0)[false-City Cargo Bike]:22 5 (22.0:40.0)[false-City Cargo Bike]:12 2 (12.0:16.0)[false-City Cargo Bike]:9 15 (9.0:21.0)[false-City Cargo Bike]:14 25 (14.0:60.0)[false-City Cargo Bike]:16 20 (16.0:71.0)[false-Van]:48 10 (48.0:21.0)[false-City Cargo Bike]:23 21 (23.0:19.0)[false-City Cargo Bike]:26 12 (26.0:69.0)[false-City Cargo Bike]:54 17 (54.0:60.0)[false-City Cargo Bike]:19 12 (19.0:80.0)[false-City Cargo Bike]:13 22 (13.0:41.0)[false-City Cargo Bike]:10 16 (10.0:46.0)[false-City Cargo Bike]:24 17 (24.0:34.0)[false-City Cargo Bike]:15 20 (15.0:55.0)[false-City Cargo Bike]:4 26 (4.0:91.0)[false-City Cargo Bike]:53 26 (53.0:85.0)[false-City Cargo Bike]:28 21 (28.0:19.0)[false-City Cargo Bike]:29 12 (29.0:51.0)[false-City Cargo Bike]:18 26 (18.0:61.0)[false-City Cargo Bike]:38 21 (38.0:34.0)[false-City Cargo Bike]:11 22 (11.0:95.0)[true-City Cargo Bike]:32 16 (32.0:41.0)[false-City Cargo Bike]:33 15 (33.0:35.0)[true-Van]:41 6 (41.0:65.0)[false-City Cargo Bike]:35 12 (35.0:15.0)[false-City Cargo Bike]:55 10 (55.0:41.0)[false-City Cargo Bike]:59 16 (59.0:20.0)[false-City Cargo Bike]:44 10 (44.0:99.0)[false-City Cargo Bike]:36 22 (36.0:21.0)[false-City Cargo Bike]:6 5 (6.0:86.0)[false-City Cargo Bike]:37 16 (37.0:79.0)[false-City Cargo Bike]:39 16 (39.0:74.0)[false-City Cargo Bike]:42 2 (42.0:55.0)[false-City Cargo Bike]:43 6 (43.0:100.0)[false-City Cargo Bike]:40 2 (40.0:75.0)[false-City Cargo Bike]:63 6 (63.0:56.0)[false-City Cargo Bike]:46 1 (46.0:75.0)[false-City Cargo Bike]:8 1 (8.0:41.0)[false-City Cargo Bike]:47 63 (47.0:30.0)[false-City Cargo Bike]:52 6 (52.0:25.0)[false-City Cargo Bike]:30 2 (30.0:61.0)[false-City Cargo Bike]:60 5 (60.0:94.0)[false-City Cargo Bike]:20 5 (20.0:100.0)[false-City Cargo Bike]:58 25 (58.0:40.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:5::R:Van:45:57:50:49:51:61:2::R:Van:31:62:56:34:21::R:Walker:3::R:City Cargo Bike:27::R:Van:7:17:25:22:12:9:14::R:Van:16:48:23:26:54:19::R:City Cargo Bike:13::R:City Cargo Bike:10::R:City Cargo Bike:24::R:City Cargo Bike:15::R:City Cargo Bike:4::R:City Cargo Bike:53::R:City Cargo Bike:28::R:City Cargo Bike:29::R:City Cargo Bike:18::R:City Cargo Bike:38::R:City Cargo Bike:11::R:City Cargo Bike:32::R:Van:33:41:35:55:59:44:36:6::R:City Cargo Bike:37::R:City Cargo Bike:39::R:City Cargo Bike:42:43:40::R:City Cargo Bike:63:46:8::R:City Cargo Bike:47::R:City Cargo Bike:52:30::R:City Cargo Bike:60:20::R:City Cargo Bike:58:,104436.01789994762,29.0,53384.2080190714,349610.97664948093,1940.0,347670.97664948093,12085.63814658377,NaN,5638.886720152918,861.035613210829,24.0,3.0,0.0,72.0,55.0,2.0,0.0,44.0,10.0,3.0,0.0,87.0,53.0,2.0,0.0,45.0,RndSwap:simple
0:3:2:1,147051.46067935173,0,3,2,1,37 16 (37.0:79.0)[false-City Cargo Bike]:4 26 (4.0:91.0)[false-City Cargo Bike]:2 11 (2.0:60.0)[false-City Cargo Bike]:46 1 (46.0:75.0)[false-City Cargo Bike]:3 20 (3.0:46.0)[false-City Cargo Bike]:60 5 (60.0:94.0)[false-City Cargo Bike]:40 2 (40.0:75.0)[false-City Cargo Bike]:27 15 (27.0:61.0)[false-Walker]:7 17 (7.0:20.0)[false-Van]:62 17 (62.0:40.0)[false-Van]:9 15 (9.0:21.0)[false-City Cargo Bike]:43 6 (43.0:100.0)[false-City Cargo Bike]:63 6 (63.0:56.0)[false-City Cargo Bike]:45 11 (45.0:25.0)[false-City Cargo Bike]:42 2 (42.0:55.0)[false-City Cargo Bike]:16 20 (16.0:71.0)[false-City Cargo Bike]:47 63 (47.0:30.0)[false-City Cargo Bike]:41 6 (41.0:65.0)[false-Walker]:55 10 (55.0:41.0)[false-City Cargo Bike]:59 16 (59.0:20.0)[false-City Cargo Bike]:29 12 (29.0:51.0)[false-City Cargo Bike]:54 17 (54.0:60.0)[false-City Cargo Bike]:10 16 (10.0:46.0)[false-City Cargo Bike]:30 2 (30.0:61.0)[false-City Cargo Bike]:13 22 (13.0:41.0)[false-City Cargo Bike]:12 2 (12.0:16.0)[false-City Cargo Bike]:51 1 (51.0:56.0)[false-Van]:8 1 (8.0:41.0)[false-City Cargo Bike]:58 25 (58.0:40.0)[true-Van]:19 12 (19.0:80.0)[false-City Cargo Bike]:32 16 (32.0:41.0)[true-City Cargo Bike]:61 22 (61.0:31.0)[false-City Cargo Bike]:44 10 (44.0:99.0)[false-City Cargo Bike]:31 17 (31.0:76.0)[true-Van]:34 26 (34.0:1.0)[false-City Cargo Bike]:33 15 (33.0:35.0)[false-City Cargo Bike]:52 6 (52.0:25.0)[false-City Cargo Bike]:18 26 (18.0:61.0)[false-City Cargo Bike]:17 21 (17.0:39.0)[false-Van]:56 25 (56.0:6.0)[false-City Cargo Bike]:57 25 (57.0:60.0)[false-City Cargo Bike]:11 22 (11.0:95.0)[false-Van]:36 22 (36.0:21.0)[true-Van]:25 12 (25.0:36.0)[false-Van]:21 11 (21.0:65.0)[false-Van]:15 20 (15.0:55.0)[true-Van]:39 16 (39.0:74.0)[false-City Cargo Bike]:6 5 (6.0:86.0)[false-City Cargo Bike]:28 21 (28.0:19.0)[true-Van]:35 12 (35.0:15.0)[false-City Cargo Bike]:23 21 (23.0:19.0)[false-City Cargo Bike]:48 10 (48.0:21.0)[false-City Cargo Bike]:5 17 (5.0:70.0)[false-City Cargo Bike]:49 21 (49.0:75.0)[false-City Cargo Bike]:22 5 (22.0:40.0)[false-City Cargo Bike]:24 17 (24.0:34.0)[true-City Cargo Bike]:26 12 (26.0:69.0)[false-City Cargo Bike]:20 5 (20.0:100.0)[true-Walker]:53 26 (53.0:85.0)[false-City Cargo Bike]:38 21 (38.0:34.0)[false-City Cargo Bike]:14 25 (14.0:60.0)[false-Walker]:50 7 (50.0:71.0)[false-City Cargo Bike]:,SOL:R:City Cargo Bike::R:City Cargo Bike:37::R:City Cargo Bike:4::R:City Cargo Bike:2::R:City Cargo Bike:46::R:City Cargo Bike:3::R:City Cargo Bike:60:40::R:Walker:27::R:Van:7:62:9:43:63:45:42:16::R:City Cargo Bike:47::R:Walker:41::R:City Cargo Bike:55::R:City Cargo Bike:59::R:City Cargo Bike:29::R:City Cargo Bike:54::R:City Cargo Bike:10::R:City Cargo Bike:30::R:City Cargo Bike:13::R:City Cargo Bike:12:51:8::R:Van:58:19::R:City Cargo Bike:32::R:City Cargo Bike:61::R:City Cargo Bike:44::R:Van:31:34:33:52:18::R:Van:17:56:57:11::R:Van:36:25:21::R:Van:15:39:6::R:Van:28:35:23:48:5::R:City Cargo Bike:49::R:City Cargo Bike:22::R:City Cargo Bike:24::R:City Cargo Bike:26::R:Walker:20::R:City Cargo Bike:53::R:City Cargo Bike:38::R:Walker:14::R:City Cargo Bike:50:,147051.46067935173,37.0,66250.50725468194,468694.2402208766,2340.0,466354.2402208766,13061.455251731008,NaN,7559.584519691558,1068.5565686239022,19.0,11.0,0.0,70.0,48.0,6.0,0.0,45.0,9.0,9.0,0.0,82.0,52.0,5.0,0.0,43.0,CrossOver:simple
0:3:2:2,-1.0,0,3,2,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
0:3:2:3,-1.0,0,3,2,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
0:3:2:4,-1.0,0,3,2,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
0:3:3:0,137578.77694285222,0,3,3,0,32 16 (32.0:41.0)[true-Van]:47 63 (47.0:30.0)[false-City Cargo Bike]:2 11 (2.0:60.0)[false-City Cargo Bike]:3 20 (3.0:46.0)[true-Van]:61 22 (61.0:31.0)[false-City Cargo Bike]:41 6 (41.0:65.0)[false-City Cargo Bike]:53 26 (53.0:85.0)[false-City Cargo Bike]:5 17 (5.0:70.0)[false-City Cargo Bike]:9 15 (9.0:21.0)[false-City Cargo Bike]:23 21 (23.0:19.0)[false-City Cargo Bike]:26 12 (26.0:69.0)[false-City Cargo Bike]:10 16 (10.0:46.0)[false-City Cargo Bike]:29 12 (29.0:51.0)[false-City Cargo Bike]:13 22 (13.0:41.0)[false-City Cargo Bike]:11 22 (11.0:95.0)[false-City Cargo Bike]:7 17 (7.0:20.0)[true-Walker]:54 17 (54.0:60.0)[false-Van]:58 25 (58.0:40.0)[false-City Cargo Bike]:52 6 (52.0:25.0)[false-City Cargo Bike]:42 2 (42.0:55.0)[false-City Cargo Bike]:46 1 (46.0:75.0)[false-City Cargo Bike]:59 16 (59.0:20.0)[false-City Cargo Bike]:37 16 (37.0:79.0)[false-City Cargo Bike]:31 17 (31.0:76.0)[false-City Cargo Bike]:30 2 (30.0:61.0)[false-City Cargo Bike]:17 21 (17.0:39.0)[false-City Cargo Bike]:14 25 (14.0:60.0)[false-City Cargo Bike]:16 20 (16.0:71.0)[false-Van]:63 6 (63.0:56.0)[true-Van]:62 17 (62.0:40.0)[false-City Cargo Bike]:45 11 (45.0:25.0)[false-City Cargo Bike]:48 10 (48.0:21.0)[false-City Cargo Bike]:25 12 (25.0:36.0)[false-City Cargo Bike]:56 25 (56.0:6.0)[false-City Cargo Bike]:21 11 (21.0:65.0)[false-City Cargo Bike]:19 12 (19.0:80.0)[false-City Cargo Bike]:40 2 (40.0:75.0)[false-City Cargo Bike]:38 21 (38.0:34.0)[false-City Cargo Bike]:50 7 (50.0:71.0)[false-City Cargo Bike]:22 5 (22.0:40.0)[false-City Cargo Bike]:20 5 (20.0:100.0)[true-Walker]:24 17 (24.0:34.0)[false-City Cargo Bike]:27 15 (27.0:61.0)[false-City Cargo Bike]:28 21 (28.0:19.0)[false-City Cargo Bike]:33 15 (33.0:35.0)[true-Van]:34 26 (34.0:1.0)[false-City Cargo Bike]:35 12 (35.0:15.0)[false-City Cargo Bike]:12 2 (12.0:16.0)[false-City Cargo Bike]:60 5 (60.0:94.0)[false-City Cargo Bike]:36 22 (36.0:21.0)[false-City Cargo Bike]:43 6 (43.0:100.0)[false-City Cargo Bike]:6 5 (6.0:86.0)[false-City Cargo Bike]:39 16 (39.0:74.0)[false-City Cargo Bike]:44 10 (44.0:99.0)[false-City Cargo Bike]:18 26 (18.0:61.0)[false-City Cargo Bike]:51 1 (51.0:56.0)[false-City Cargo Bike]:8 1 (8.0:41.0)[false-City Cargo Bike]:49 21 (49.0:75.0)[false-City Cargo Bike]:15 20 (15.0:55.0)[false-City Cargo Bike]:55 10 (55.0:41.0)[false-City Cargo Bike]:57 25 (57.0:60.0)[false-Walker]:4 26 (4.0:91.0)[false-Van]:,SOL:R:Van::R:Van:32:47:2::R:Van:3:61:41:53:5::R:City Cargo Bike:9::R:City Cargo Bike:23::R:City Cargo Bike:26::R:City Cargo Bike:10::R:City Cargo Bike:29::R:City Cargo Bike:13::R:City Cargo Bike:11::R:Walker:7::R:Van:54:58:52:42:46:59:37:31::R:City Cargo Bike:30::R:City Cargo Bike:17::R:City Cargo Bike:14::R:Van:16::R:Van:63:62:45:48:25:56:21::R:City Cargo Bike:19::R:City Cargo Bike:40::R:City Cargo Bike:38::R:City Cargo Bike:50::R:City Cargo Bike:22::R:Walker:20::R:City Cargo Bike:24::R:City Cargo Bike:27::R:City Cargo Bike:28::R:Van:33:34:35:12:60:36:43:6::R:City Cargo Bike:39::R:City Cargo Bike:44::R:City Cargo Bike:18::R:City Cargo Bike:51:8::R:City Cargo Bike:49::R:City Cargo Bike:15::R:City Cargo Bike:55::R:Walker:57::R:Van:4:,137578.77694285222,36.0,65712.22575367751,448369.34084526607,2360.0,446009.34084526607,12447.725300444432,NaN,7231.76356202042,1059.8746089302824,22.0,8.0,0.0,69.0,53.0,5.0,0.0,42.0,10.0,12.0,0.0,79.0,55.0,5.0,0.0,40.0,RndSwap:simple
0:3:3:1,147658.26716579052,0,3,3,1,32 16 (32.0:41.0)[true-Van]:47 63 (47.0:30.0)[false-City Cargo Bike]:2 11 (2.0:60.0)[false-City Cargo Bike]:3 20 (3.0:46.0)[true-Van]:61 22 (61.0:31.0)[false-City Cargo Bike]:41 6 (41.0:65.0)[false-City Cargo Bike]:53 26 (53.0:85.0)[false-City Cargo Bike]:5 17 (5.0:70.0)[false-City Cargo Bike]:9 15 (9.0:21.0)[false-City Cargo Bike]:10 16 (10.0:46.0)[false-City Cargo Bike]:12 2 (12.0:16.0)[false-City Cargo Bike]:29 12 (29.0:51.0)[false-City Cargo Bike]:11 22 (11.0:95.0)[false-City Cargo Bike]:7 17 (7.0:20.0)[true-Van]:13 22 (13.0:41.0)[false-City Cargo Bike]:54 17 (54.0:60.0)[false-Van]:52 6 (52.0:25.0)[false-City Cargo Bike]:42 2 (42.0:55.0)[false-City Cargo Bike]:50 7 (50.0:71.0)[false-City Cargo Bike]:31 17 (31.0:76.0)[false-City Cargo Bike]:17 21 (17.0:39.0)[false-City Cargo Bike]:14 25 (14.0:60.0)[false-City Cargo Bike]:15 20 (15.0:55.0)[false-City Cargo Bike]:16 20 (16.0:71.0)[false-Van]:63 6 (63.0:56.0)[true-Van]:62 17 (62.0:40.0)[false-City Cargo Bike]:45 11 (45.0:25.0)[false-City Cargo Bike]:48 10 (48.0:21.0)[false-City Cargo Bike]:25 12 (25.0:36.0)[false-City Cargo Bike]:56 25 (56.0:6.0)[false-City Cargo Bike]:21 11 (21.0:65.0)[false-City Cargo Bike]:19 12 (19.0:80.0)[false-City Cargo Bike]:40 2 (40.0:75.0)[false-City Cargo Bike]:38 21 (38.0:34.0)[false-City Cargo Bike]:39 16 (39.0:74.0)[false-City Cargo Bike]:22 5 (22.0:40.0)[false-City Cargo Bike]:59 16 (59.0:20.0)[false-City Cargo Bike]:23 21 (23.0:19.0)[false-City Cargo Bike]:24 17 (24.0:34.0)[false-City Cargo Bike]:26 12 (26.0:69.0)[false-City Cargo Bike]:27 15 (27.0:61.0)[false-City Cargo Bike]:28 21 (28.0:19.0)[false-City Cargo Bike]:33 15 (33.0:35.0)[true-Van]:34 26 (34.0:1.0)[false-City Cargo Bike]:35 12 (35.0:15.0)[false-City Cargo Bike]:36 22 (36.0:21.0)[false-City Cargo Bike]:43 6 (43.0:100.0)[false-City Cargo Bike]:6 5 (6.0:86.0)[false-City Cargo Bike]:37 16 (37.0:79.0)[false-City Cargo Bike]:44 10 (44.0:99.0)[false-City Cargo Bike]:18 26 (18.0:61.0)[false-City Cargo Bike]:51 1 (51.0:56.0)[true-Walker]:46 1 (46.0:75.0)[false-City Cargo Bike]:8 1 (8.0:41.0)[false-City Cargo Bike]:49 21 (49.0:75.0)[false-City Cargo Bike]:55 10 (55.0:41.0)[false-City Cargo Bike]:60 5 (60.0:94.0)[false-City Cargo Bike]:20 5 (20.0:100.0)[false-Walker]:30 2 (30.0:61.0)[false-City Cargo Bike]:58 25 (58.0:40.0)[false-City Cargo Bike]:57 25 (57.0:60.0)[false-Walker]:4 26 (4.0:91.0)[false-Van]:,SOL:R:Van::R:Van:32:47:2::R:Van:3:61:41:53:5::R:City Cargo Bike:9::R:City Cargo Bike:10::R:City Cargo Bike:12::R:City Cargo Bike:29::R:City Cargo Bike:11::R:Van:7:13:54:52:42:50:31::R:City Cargo Bike:17::R:City Cargo Bike:14::R:City Cargo Bike:15::R:Van:16::R:Van:63:62:45:48:25:56:21::R:City Cargo Bike:19::R:City Cargo Bike:40::R:City Cargo Bike:38::R:City Cargo Bike:39::R:City Cargo Bike:22::R:City Cargo Bike:59::R:City Cargo Bike:23::R:City Cargo Bike:24::R:City Cargo Bike:26::R:City Cargo Bike:27::R:City Cargo Bike:28::R:Van:33:34:35:36:43:6::R:City Cargo Bike:37::R:City Cargo Bike:44::R:City Cargo Bike:18::R:Walker:51:46:8::R:City Cargo Bike:49::R:City Cargo Bike:55::R:City Cargo Bike:60:20::R:City Cargo Bike:30::R:City Cargo Bike:58::R:Walker:57::R:Van:4:,147658.26716579052,37.0,65712.22575367751,468578.3212911427,2410.0,466168.3212911427,12700.086136228694,NaN,7557.71485953456,1059.8746089302824,22.0,5.0,0.0,73.0,48.0,6.0,0.0,45.0,9.0,7.0,0.0,84.0,53.0,3.0,0.0,44.0,RndSwap:simple
0:3:3:2,247975.67795104126,0,3,3,2,2 11 (2.0:60.0)[false-City Cargo Bike]:3 20 (3.0:46.0)[false-City Cargo Bike]:6 5 (6.0:86.0)[true-Walker]:7 17 (7.0:20.0)[false-City Cargo Bike]:8 1 (8.0:41.0)[false-City Cargo Bike]:4 26 (4.0:91.0)[true-City Cargo Bike]:5 17 (5.0:70.0)[false-City Cargo Bike]:32 16 (32.0:41.0)[false-City Cargo Bike]:19 12 (19.0:80.0)[false-City Cargo Bike]:9 15 (9.0:21.0)[false-City Cargo Bike]:10 16 (10.0:46.0)[false-City Cargo Bike]:27 15 (27.0:61.0)[false-Van]:61 22 (61.0:31.0)[false-City Cargo Bike]:58 25 (58.0:40.0)[false-Van]:44 10 (44.0:99.0)[false-City Cargo Bike]:40 2 (40.0:75.0)[true-Walker]:31 17 (31.0:76.0)[false-Walker]:34 26 (34.0:1.0)[false-City Cargo Bike]:55 10 (55.0:41.0)[false-City Cargo Bike]:41 6 (41.0:65.0)[false-Walker]:46 1 (46.0:75.0)[false-City Cargo Bike]:51 1 (51.0:56.0)[false-Van]:13 22 (13.0:41.0)[false-Van]:18 26 (18.0:61.0)[false-City Cargo Bike]:29 12 (29.0:51.0)[false-Van]:17 21 (17.0:39.0)[false-Van]:47 63 (47.0:30.0)[false-City Cargo Bike]:57 25 (57.0:60.0)[false-City Cargo Bike]:11 22 (11.0:95.0)[false-Van]:16 20 (16.0:71.0)[false-City Cargo Bike]:23 21 (23.0:19.0)[false-Van]:48 10 (48.0:21.0)[false-Van]:12 2 (12.0:16.0)[false-City Cargo Bike]:36 22 (36.0:21.0)[false-Walker]:25 12 (25.0:36.0)[false-Van]:15 20 (15.0:55.0)[false-City Cargo Bike]:20 5 (20.0:100.0)[false-City Cargo Bike]:30 2 (30.0:61.0)[true-Van]:21 11 (21.0:65.0)[false-City Cargo Bike]:56 25 (56.0:6.0)[false-City Cargo Bike]:22 5 (22.0:40.0)[false-City Cargo Bike]:24 17 (24.0:34.0)[false-City Cargo Bike]:26 12 (26.0:69.0)[false-City Cargo Bike]:28 21 (28.0:19.0)[false-City Cargo Bike]:33 15 (33.0:35.0)[false-City Cargo Bike]:35 12 (35.0:15.0)[false-City Cargo Bike]:37 16 (37.0:79.0)[false-City Cargo Bike]:38 21 (38.0:34.0)[false-City Cargo Bike]:39 16 (39.0:74.0)[false-City Cargo Bike]:14 25 (14.0:60.0)[false-Walker]:42 2 (42.0:55.0)[false-City Cargo Bike]:43 6 (43.0:100.0)[false-City Cargo Bike]:45 11 (45.0:25.0)[false-City Cargo Bike]:49 21 (49.0:75.0)[false-City Cargo Bike]:50 7 (50.0:71.0)[false-City Cargo Bike]:52 6 (52.0:25.0)[false-City Cargo Bike]:63 6 (63.0:56.0)[false-City Cargo Bike]:53 26 (53.0:85.0)[false-City Cargo Bike]:54 17 (54.0:60.0)[false-City Cargo Bike]:59 16 (59.0:20.0)[false-City Cargo Bike]:60 5 (60.0:94.0)[false-City Cargo Bike]:62 17 (62.0:40.0)[false-City Cargo Bike]:,SOL:R:City Cargo Bike:2::R:City Cargo Bike:3::R:Walker:6::R:City Cargo Bike:7::R:City Cargo Bike:8:46:12:20::R:City Cargo Bike:4::R:City Cargo Bike:5::R:City Cargo Bike:32::R:City Cargo Bike:19::R:City Cargo Bike:9::R:City Cargo Bike:10::R:Van:27:58:51:13:29:17::R:City Cargo Bike:61::R:City Cargo Bike:44::R:Walker:40::R:Walker:31::R:City Cargo Bike:34::R:City Cargo Bike:55::R:Walker:41::R:City Cargo Bike:18::R:City Cargo Bike:47::R:City Cargo Bike:57::R:Van:11:23:48:25::R:City Cargo Bike:16::R:Walker:36::R:City Cargo Bike:15::R:Van:30::R:City Cargo Bike:21::R:City Cargo Bike:56::R:City Cargo Bike:22:42::R:City Cargo Bike:24::R:City Cargo Bike:26::R:City Cargo Bike:28::R:City Cargo Bike:33::R:City Cargo Bike:35::R:City Cargo Bike:37::R:City Cargo Bike:38::R:City Cargo Bike:39::R:Walker:14::R:City Cargo Bike:43::R:City Cargo Bike:45::R:City Cargo Bike:49::R:City Cargo Bike:50::R:City Cargo Bike:52::R:City Cargo Bike:63::R:City Cargo Bike:53::R:City Cargo Bike:54::R:City Cargo Bike:59::R:City Cargo Bike:60::R:City Cargo Bike:62:,247975.67795104126,50.0,65359.561953805474,668596.2169819769,2710.0,665886.2169819769,12450.19416145824,2659.2190949504943,10783.809951322208,1054.1864831258947,6.0,12.0,0.0,82.0,18.0,10.0,0.0,73.0,5.0,9.0,0.0,86.0,17.0,8.0,0.0,74.0,RndSwap:advanced
0:3:3:3,-1.0,0,3,3,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
0:3:3:4,-1.0,0,3,3,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
0:3:4:0,-1.0,0,3,4,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
