Id,Fitness,CO2,Time,Fixed Cost,Running Cost,,Distance,NoRoutes,CO2,TotalCost,FixedCost,RunningCost,TimeOfLastDel,AvgDelTime,CostPerDelivery,CO2PerDelivery,PCICRoutes,PCWalkRoutes,PCEVRoutes,PCCycleRoutes,PCICVisits,PCWalkVisits,PCEVVisits,PCCycleVisits,PCICDist,PCWalkDist,PCEVDist,PCCycleDist,PCICVol,PCWalkVol,PCEVVol,PCCycleVol,,source
1:2:0:0,16771.91553412223,1,2,0,0,3 24 (3.0:93.0)[false-Van]:4 16 (4.0:53.0)[false-Van]:7 20 (7.0:1.0)[false-Van]:17 12 (17.0:83.0)[false-Van]:43 5 (43.0:95.0)[false-Van]:6 9 (6.0:51.0)[false-Walker]:2 12 (2.0:35.0)[false-City Cargo Bike]:9 18 (9.0:75.0)[false-Van]:33 2 (33.0:77.0)[false-City Cargo Bike]:62 2 (62.0:93.0)[false-City Cargo Bike]:53 6 (53.0:69.0)[false-Van]:47 8 (47.0:3.0)[false-Van]:58 4 (58.0:15.0)[false-Van]:11 17 (11.0:79.0)[false-Van]:14 9 (14.0:47.0)[false-City Cargo Bike]:52 6 (52.0:15.0)[false-Van]:10 26 (10.0:15.0)[false-Van]:42 13 (42.0:83.0)[false-Van]:21 26 (21.0:87.0)[false-Walker]:64 23 (64.0:9.0)[false-City Cargo Bike]:22 10 (22.0:55.0)[false-City Cargo Bike]:18 23 (18.0:17.0)[false-Walker]:25 21 (25.0:67.0)[false-Van]:56 20 (56.0:49.0)[false-Van]:26 17 (26.0:59.0)[false-Van]:29 16 (29.0:25.0)[false-Van]:28 15 (28.0:33.0)[false-Van]:16 11 (16.0:27.0)[false-Van]:30 14 (30.0:45.0)[false-Van]:34 12 (34.0:35.0)[false-Van]:38 15 (38.0:63.0)[false-Walker]:31 23 (31.0:63.0)[false-Van]:32 24 (32.0:1.0)[false-Van]:13 11 (13.0:39.0)[false-Walker]:35 18 (35.0:9.0)[false-Van]:36 5 (36.0:61.0)[false-Walker]:37 19 (37.0:59.0)[false-Van]:39 8 (39.0:97.0)[false-Van]:51 10 (51.0:75.0)[false-Van]:19 7 (19.0:47.0)[false-Van]:40 6 (40.0:9.0)[false-Van]:41 14 (41.0:93.0)[false-Walker]:20 1 (20.0:57.0)[false-Van]:8 10 (8.0:9.0)[false-City Cargo Bike]:44 24 (44.0:31.0)[false-Van]:45 25 (45.0:77.0)[false-Van]:46 2 (46.0:63.0)[false-Van]:48 14 (48.0:11.0)[false-Walker]:49 2 (49.0:7.0)[false-Van]:55 21 (55.0:5.0)[false-Van]:12 2 (12.0:9.0)[false-Van]:50 13 (50.0:37.0)[false-Van]:24 22 (24.0:21.0)[false-City Cargo Bike]:57 24 (57.0:77.0)[false-City Cargo Bike]:54 24 (54.0:69.0)[false-Van]:5 7 (5.0:51.0)[false-Van]:23 9 (23.0:21.0)[false-Van]:27 2 (27.0:1.0)[false-Van]:59 19 (59.0:91.0)[false-Van]:60 14 (60.0:79.0)[false-Van]:61 23 (61.0:67.0)[false-Van]:63 16 (63.0:25.0)[false-Van]:65 14 (65.0:3.0)[false-City Cargo Bike]:15 12 (15.0:33.0)[false-Van]:,SOL:R:Van:3:4:7:17:43:6:2::R:Van:9:33:62:53:47:58:11:14:52:10::R:Van:42:21:64:22:18::R:Van:25:56:26:29:28:16::R:Van:30:34:38:31:32:13::R:Van:35:36:37:39:51:19:40:41:20:8::R:Van:44:45:46:48:49:55:12::R:Van:50:24:57:54:5:23::R:Van:27:59:60:61:63:65:15:,16771.91553412223,9.0,83859.57767061115,252658.73301183345,1080.0,251578.73301183345,13402.45984222293,1286.6721174347972,3947.7927033098977,1310.3059011032992,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,init
1:2:0:1,68738.98630124578,1,2,0,1,3 24 (3.0:93.0)[false-Van]:50 13 (50.0:37.0)[false-Van]:25 21 (25.0:67.0)[false-City Cargo Bike]:61 23 (61.0:67.0)[false-City Cargo Bike]:5 7 (5.0:51.0)[false-City Cargo Bike]:6 9 (6.0:51.0)[true-City Cargo Bike]:34 12 (34.0:35.0)[true-City Cargo Bike]:8 10 (8.0:9.0)[false-Walker]:16 11 (16.0:27.0)[false-City Cargo Bike]:11 17 (11.0:79.0)[true-Van]:9 18 (9.0:75.0)[false-City Cargo Bike]:14 9 (14.0:47.0)[false-City Cargo Bike]:4 16 (4.0:53.0)[false-City Cargo Bike]:48 14 (48.0:11.0)[false-City Cargo Bike]:24 22 (24.0:21.0)[false-City Cargo Bike]:12 2 (12.0:9.0)[false-City Cargo Bike]:37 19 (37.0:59.0)[true-Van]:18 23 (18.0:17.0)[false-City Cargo Bike]:19 7 (19.0:47.0)[false-City Cargo Bike]:45 25 (45.0:77.0)[false-City Cargo Bike]:13 11 (13.0:39.0)[false-City Cargo Bike]:15 12 (15.0:33.0)[false-City Cargo Bike]:40 6 (40.0:9.0)[false-City Cargo Bike]:20 1 (20.0:57.0)[false-City Cargo Bike]:29 16 (29.0:25.0)[true-Van]:26 17 (26.0:59.0)[false-City Cargo Bike]:21 26 (21.0:87.0)[false-City Cargo Bike]:27 2 (27.0:1.0)[false-City Cargo Bike]:58 4 (58.0:15.0)[false-City Cargo Bike]:33 2 (33.0:77.0)[false-City Cargo Bike]:28 15 (28.0:33.0)[false-City Cargo Bike]:30 14 (30.0:45.0)[true-Walker]:31 23 (31.0:63.0)[false-City Cargo Bike]:36 5 (36.0:61.0)[false-City Cargo Bike]:53 6 (53.0:69.0)[false-Van]:17 12 (17.0:83.0)[false-City Cargo Bike]:43 5 (43.0:95.0)[false-City Cargo Bike]:41 14 (41.0:93.0)[false-City Cargo Bike]:39 8 (39.0:97.0)[false-City Cargo Bike]:2 12 (2.0:35.0)[false-City Cargo Bike]:32 24 (32.0:1.0)[true-City Cargo Bike]:35 18 (35.0:9.0)[true-Van]:38 15 (38.0:63.0)[false-City Cargo Bike]:42 13 (42.0:83.0)[false-City Cargo Bike]:44 24 (44.0:31.0)[false-City Cargo Bike]:10 26 (10.0:15.0)[false-City Cargo Bike]:54 24 (54.0:69.0)[false-City Cargo Bike]:49 2 (49.0:7.0)[true-Van]:47 8 (47.0:3.0)[false-City Cargo Bike]:57 24 (57.0:77.0)[false-Van]:51 10 (51.0:75.0)[false-City Cargo Bike]:55 21 (55.0:5.0)[false-City Cargo Bike]:52 6 (52.0:15.0)[false-City Cargo Bike]:7 20 (7.0:1.0)[false-City Cargo Bike]:23 9 (23.0:21.0)[false-City Cargo Bike]:56 20 (56.0:49.0)[true-City Cargo Bike]:59 19 (59.0:91.0)[false-Van]:60 14 (60.0:79.0)[false-Van]:22 10 (22.0:55.0)[false-City Cargo Bike]:62 2 (62.0:93.0)[false-Van]:46 2 (46.0:63.0)[false-City Cargo Bike]:65 14 (65.0:3.0)[false-City Cargo Bike]:64 23 (64.0:9.0)[false-City Cargo Bike]:63 16 (63.0:25.0)[false-City Cargo Bike]:,SOL:R:Van:3:50:25:61:5::R:City Cargo Bike:6::R:City Cargo Bike:34::R:Walker:8::R:City Cargo Bike:16::R:Van:11:9:14:4:48:24:12::R:Van:37:18:19:45:13:15::R:City Cargo Bike:40:20::R:Van:29:26:21:27:58:33:28::R:Walker:30::R:City Cargo Bike:31::R:City Cargo Bike:36::R:Van:53:17:43:41:39:2::R:City Cargo Bike:32::R:Van:35:38:42:44:10::R:City Cargo Bike:54::R:Van:49:47:57:51:55:52:7:23::R:City Cargo Bike:56::R:Van:59:60:22:62:46:65:64:63:,68738.98630124578,19.0,109843.80800226075,424581.8734083695,1510.0,423071.8734083695,10379.11021854067,1951.137743729183,6634.091772005773,1716.3095000353242,42.0,11.0,0.0,47.0,81.0,3.0,0.0,16.0,32.0,8.0,0.0,60.0,82.0,3.0,0.0,15.0,RndSwap:simple
1:2:0:2,-1.0,1,2,0,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
1:2:0:3,-1.0,1,2,0,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
1:2:0:4,-1.0,1,2,0,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
1:2:1:0,33913.60482490139,1,2,1,0,2 12 (2.0:35.0)[true-Van]:61 23 (61.0:67.0)[true-Van]:3 24 (3.0:93.0)[false-Van]:4 16 (4.0:53.0)[false-Van]:54 24 (54.0:69.0)[false-City Cargo Bike]:5 7 (5.0:51.0)[false-Van]:24 22 (24.0:21.0)[false-City Cargo Bike]:6 9 (6.0:51.0)[true-Walker]:7 20 (7.0:1.0)[false-City Cargo Bike]:10 26 (10.0:15.0)[true-City Cargo Bike]:17 12 (17.0:83.0)[false-Van]:43 5 (43.0:95.0)[false-Van]:9 18 (9.0:75.0)[false-Van]:33 2 (33.0:77.0)[false-City Cargo Bike]:27 2 (27.0:1.0)[false-Van]:12 2 (12.0:9.0)[false-Van]:62 2 (62.0:93.0)[true-Van]:53 6 (53.0:69.0)[false-Van]:63 16 (63.0:25.0)[false-City Cargo Bike]:47 8 (47.0:3.0)[false-Van]:39 8 (39.0:97.0)[false-Van]:58 4 (58.0:15.0)[false-Van]:11 17 (11.0:79.0)[false-Van]:22 10 (22.0:55.0)[false-City Cargo Bike]:14 9 (14.0:47.0)[false-City Cargo Bike]:52 6 (52.0:15.0)[true-Van]:42 13 (42.0:83.0)[false-Van]:21 26 (21.0:87.0)[false-Walker]:64 23 (64.0:9.0)[false-City Cargo Bike]:18 23 (18.0:17.0)[false-Walker]:25 21 (25.0:67.0)[false-Van]:56 20 (56.0:49.0)[false-Van]:26 17 (26.0:59.0)[false-Van]:29 16 (29.0:25.0)[false-Van]:28 15 (28.0:33.0)[false-Van]:16 11 (16.0:27.0)[false-Van]:30 14 (30.0:45.0)[false-Van]:34 12 (34.0:35.0)[false-Van]:38 15 (38.0:63.0)[false-Walker]:31 23 (31.0:63.0)[false-Van]:32 24 (32.0:1.0)[false-Van]:13 11 (13.0:39.0)[false-Walker]:35 18 (35.0:9.0)[false-Van]:36 5 (36.0:61.0)[false-Walker]:37 19 (37.0:59.0)[false-Van]:44 24 (44.0:31.0)[false-Van]:65 14 (65.0:3.0)[false-City Cargo Bike]:51 10 (51.0:75.0)[false-Van]:8 10 (8.0:9.0)[false-City Cargo Bike]:19 7 (19.0:47.0)[true-City Cargo Bike]:40 6 (40.0:9.0)[false-Van]:20 1 (20.0:57.0)[false-Van]:45 25 (45.0:77.0)[false-Van]:46 2 (46.0:63.0)[false-Van]:48 14 (48.0:11.0)[false-Walker]:49 2 (49.0:7.0)[false-Van]:55 21 (55.0:5.0)[false-Van]:15 12 (15.0:33.0)[false-City Cargo Bike]:57 24 (57.0:77.0)[false-Van]:59 19 (59.0:91.0)[false-Van]:50 13 (50.0:37.0)[false-City Cargo Bike]:60 14 (60.0:79.0)[false-Van]:41 14 (41.0:93.0)[false-Walker]:23 9 (23.0:21.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:2::R:Van:61:3:4:54:5::R:City Cargo Bike:24::R:Walker:6::R:City Cargo Bike:7::R:City Cargo Bike:10::R:Van:17:43:9:33:27:12::R:Van:62:53:63:47:39:58:11:22:14::R:Van:52:42:21:64:18::R:Van:25:56:26:29:28:16::R:Van:30:34:38:31:32:13::R:Van:35:36:37:44:65:51:8::R:City Cargo Bike:19::R:Van:40:20:45:46:48:49:55:15::R:Van:57:59:50:60:41:23:,33913.60482490139,16.0,105104.24681013759,342668.2513561605,1570.0,341098.2513561605,13411.65271102484,NaN,5354.191427440008,1642.2538564083998,69.0,6.0,0.0,25.0,92.0,2.0,0.0,6.0,62.0,9.0,0.0,29.0,90.0,1.0,0.0,9.0,RndSwap:simple
1:2:1:1,68630.20942964248,1,2,1,1,2 12 (2.0:35.0)[false-Van]:3 24 (3.0:93.0)[true-Van]:4 16 (4.0:53.0)[false-Van]:5 7 (5.0:51.0)[false-City Cargo Bike]:11 17 (11.0:79.0)[false-City Cargo Bike]:58 4 (58.0:15.0)[false-Walker]:6 9 (6.0:51.0)[false-City Cargo Bike]:13 11 (13.0:39.0)[false-City Cargo Bike]:38 15 (38.0:63.0)[true-Van]:29 16 (29.0:25.0)[false-Van]:55 21 (55.0:5.0)[false-City Cargo Bike]:17 12 (17.0:83.0)[false-City Cargo Bike]:18 23 (18.0:17.0)[false-Van]:65 14 (65.0:3.0)[false-City Cargo Bike]:26 17 (26.0:59.0)[false-City Cargo Bike]:9 18 (9.0:75.0)[false-City Cargo Bike]:7 20 (7.0:1.0)[true-Van]:19 7 (19.0:47.0)[true-City Cargo Bike]:46 2 (46.0:63.0)[true-City Cargo Bike]:49 2 (49.0:7.0)[false-Van]:40 6 (40.0:9.0)[false-City Cargo Bike]:8 10 (8.0:9.0)[true-Van]:50 13 (50.0:37.0)[false-City Cargo Bike]:47 8 (47.0:3.0)[false-City Cargo Bike]:16 11 (16.0:27.0)[false-City Cargo Bike]:22 10 (22.0:55.0)[true-Walker]:23 9 (23.0:21.0)[false-Walker]:24 22 (24.0:21.0)[false-City Cargo Bike]:25 21 (25.0:67.0)[false-City Cargo Bike]:27 2 (27.0:1.0)[true-Van]:48 14 (48.0:11.0)[false-City Cargo Bike]:44 24 (44.0:31.0)[false-City Cargo Bike]:32 24 (32.0:1.0)[false-City Cargo Bike]:10 26 (10.0:15.0)[false-City Cargo Bike]:35 18 (35.0:9.0)[true-Van]:28 15 (28.0:33.0)[false-City Cargo Bike]:30 14 (30.0:45.0)[false-City Cargo Bike]:63 16 (63.0:25.0)[false-City Cargo Bike]:31 23 (31.0:63.0)[false-Van]:33 2 (33.0:77.0)[false-Van]:36 5 (36.0:61.0)[false-City Cargo Bike]:12 2 (12.0:9.0)[false-City Cargo Bike]:42 13 (42.0:83.0)[true-Van]:34 12 (34.0:35.0)[false-City Cargo Bike]:54 24 (54.0:69.0)[false-City Cargo Bike]:37 19 (37.0:59.0)[false-City Cargo Bike]:43 5 (43.0:95.0)[false-City Cargo Bike]:21 26 (21.0:87.0)[false-City Cargo Bike]:20 1 (20.0:57.0)[false-City Cargo Bike]:45 25 (45.0:77.0)[true-City Cargo Bike]:39 8 (39.0:97.0)[true-Van]:41 14 (41.0:93.0)[false-City Cargo Bike]:51 10 (51.0:75.0)[false-City Cargo Bike]:61 23 (61.0:67.0)[false-City Cargo Bike]:62 2 (62.0:93.0)[false-City Cargo Bike]:53 6 (53.0:69.0)[false-Van]:56 20 (56.0:49.0)[false-Van]:15 12 (15.0:33.0)[false-City Cargo Bike]:57 24 (57.0:77.0)[false-Van]:59 19 (59.0:91.0)[false-Van]:60 14 (60.0:79.0)[false-Van]:64 23 (64.0:9.0)[false-Van]:52 6 (52.0:15.0)[false-City Cargo Bike]:14 9 (14.0:47.0)[false-Van]:,SOL:R:Van:2::R:Van:3:4:5:11:58:6:13::R:Van:38:29:55:17:18::R:City Cargo Bike:65::R:City Cargo Bike:26::R:City Cargo Bike:9::R:Van:7::R:City Cargo Bike:19::R:City Cargo Bike:46:49:40::R:Van:8:50:47:16::R:Walker:22::R:Walker:23::R:City Cargo Bike:24::R:City Cargo Bike:25::R:Van:27:48:44:32:10::R:Van:35:28:30:63:31:33:36:12::R:Van:42:34:54:37:43:21:20::R:City Cargo Bike:45::R:Van:39:41:51:61:62:53:56:15::R:Van:57:59:60:64:52:14:,68630.20942964248,20.0,109927.79131865376,424772.67628778477,1700.0,423072.67628778477,10317.88247486435,1850.1180037636532,6637.073066996637,1717.621739353965,50.0,10.0,0.0,40.0,81.0,3.0,0.0,16.0,32.0,9.0,0.0,59.0,83.0,2.0,0.0,15.0,RndSwap:simple
1:2:1:2,154146.45253348188,1,2,1,2,61 23 (61.0:67.0)[false-City Cargo Bike]:2 12 (2.0:35.0)[false-Van]:3 24 (3.0:93.0)[false-Van]:4 16 (4.0:53.0)[false-Van]:5 7 (5.0:51.0)[false-Van]:6 9 (6.0:51.0)[false-Van]:7 20 (7.0:1.0)[false-Van]:20 1 (20.0:57.0)[false-Van]:8 10 (8.0:9.0)[false-Van]:11 17 (11.0:79.0)[false-Van]:10 26 (10.0:15.0)[false-Van]:9 18 (9.0:75.0)[false-Van]:12 2 (12.0:9.0)[false-Van]:13 11 (13.0:39.0)[false-Van]:14 9 (14.0:47.0)[false-Van]:15 12 (15.0:33.0)[false-Van]:16 11 (16.0:27.0)[false-Van]:17 12 (17.0:83.0)[false-Van]:18 23 (18.0:17.0)[false-Van]:19 7 (19.0:47.0)[false-Van]:21 26 (21.0:87.0)[false-Van]:22 10 (22.0:55.0)[false-Van]:23 9 (23.0:21.0)[false-Van]:24 22 (24.0:21.0)[false-Van]:25 21 (25.0:67.0)[false-Van]:26 17 (26.0:59.0)[false-Van]:27 2 (27.0:1.0)[false-Van]:28 15 (28.0:33.0)[false-Van]:29 16 (29.0:25.0)[false-Van]:30 14 (30.0:45.0)[false-Van]:64 23 (64.0:9.0)[false-Van]:36 5 (36.0:61.0)[false-City Cargo Bike]:45 25 (45.0:77.0)[false-City Cargo Bike]:50 13 (50.0:37.0)[false-City Cargo Bike]:40 6 (40.0:9.0)[false-City Cargo Bike]:31 23 (31.0:63.0)[false-City Cargo Bike]:32 24 (32.0:1.0)[false-City Cargo Bike]:33 2 (33.0:77.0)[false-City Cargo Bike]:34 12 (34.0:35.0)[true-City Cargo Bike]:35 18 (35.0:9.0)[false-City Cargo Bike]:37 19 (37.0:59.0)[false-City Cargo Bike]:38 15 (38.0:63.0)[false-City Cargo Bike]:39 8 (39.0:97.0)[true-City Cargo Bike]:41 14 (41.0:93.0)[false-City Cargo Bike]:42 13 (42.0:83.0)[false-City Cargo Bike]:51 10 (51.0:75.0)[false-City Cargo Bike]:43 5 (43.0:95.0)[false-City Cargo Bike]:62 2 (62.0:93.0)[false-Van]:44 24 (44.0:31.0)[false-City Cargo Bike]:48 14 (48.0:11.0)[false-City Cargo Bike]:46 2 (46.0:63.0)[true-City Cargo Bike]:58 4 (58.0:15.0)[false-City Cargo Bike]:65 14 (65.0:3.0)[false-City Cargo Bike]:54 24 (54.0:69.0)[false-City Cargo Bike]:47 8 (47.0:3.0)[false-City Cargo Bike]:49 2 (49.0:7.0)[false-City Cargo Bike]:55 21 (55.0:5.0)[false-City Cargo Bike]:53 6 (53.0:69.0)[false-Van]:52 6 (52.0:15.0)[false-Van]:56 20 (56.0:49.0)[false-Van]:57 24 (57.0:77.0)[false-Van]:59 19 (59.0:91.0)[false-Van]:60 14 (60.0:79.0)[false-Van]:63 16 (63.0:25.0)[false-City Cargo Bike]:,SOL:R:City Cargo Bike::R:City Cargo Bike:61::R:Van:2:3:4:5:6:7:20:8::R:Van:11:10:9:12:13:14:15::R:Van:16:17:18:19:21:22:23::R:Van:24:25:26:27:28:29::R:Van:30:64:36:45:50:40::R:City Cargo Bike:31::R:City Cargo Bike:32::R:City Cargo Bike:33::R:City Cargo Bike:34::R:City Cargo Bike:35::R:City Cargo Bike:37::R:City Cargo Bike:38::R:City Cargo Bike:39::R:City Cargo Bike:41::R:City Cargo Bike:42::R:City Cargo Bike:51::R:City Cargo Bike:43:62::R:City Cargo Bike:44::R:City Cargo Bike:48::R:City Cargo Bike:46:58::R:City Cargo Bike:65::R:City Cargo Bike:54::R:City Cargo Bike:47:49::R:City Cargo Bike:55::R:Van:53:52:56:57:59:60::R:City Cargo Bike:63:,154146.45253348188,28.0,109811.9580400153,595623.9959710037,1820.0,593803.9959710037,10825.565735210035,NaN,9306.624937046932,1715.8118443752392,21.0,0.0,0.0,79.0,63.0,0.0,0.0,38.0,14.0,0.0,0.0,86.0,64.0,0.0,0.0,36.0,RndSwap:simple
1:2:1:3,-1.0,1,2,1,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
1:2:1:4,-1.0,1,2,1,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
1:2:2:0,81032.15858463553,1,2,2,0,3 24 (3.0:93.0)[true-Van]:33 2 (33.0:77.0)[false-City Cargo Bike]:4 16 (4.0:53.0)[false-Van]:7 20 (7.0:1.0)[false-Van]:17 12 (17.0:83.0)[false-Van]:2 12 (2.0:35.0)[false-City Cargo Bike]:21 26 (21.0:87.0)[false-City Cargo Bike]:9 18 (9.0:75.0)[false-Van]:62 2 (62.0:93.0)[false-City Cargo Bike]:53 6 (53.0:69.0)[false-Van]:47 8 (47.0:3.0)[false-Van]:34 12 (34.0:35.0)[false-City Cargo Bike]:58 4 (58.0:15.0)[false-Van]:11 17 (11.0:79.0)[false-Van]:10 26 (10.0:15.0)[false-City Cargo Bike]:14 9 (14.0:47.0)[false-City Cargo Bike]:22 10 (22.0:55.0)[true-Van]:55 21 (55.0:5.0)[false-City Cargo Bike]:41 14 (41.0:93.0)[false-City Cargo Bike]:61 23 (61.0:67.0)[false-City Cargo Bike]:50 13 (50.0:37.0)[false-City Cargo Bike]:20 1 (20.0:57.0)[false-City Cargo Bike]:43 5 (43.0:95.0)[false-Van]:16 11 (16.0:27.0)[false-City Cargo Bike]:6 9 (6.0:51.0)[false-Walker]:28 15 (28.0:33.0)[true-Van]:15 12 (15.0:33.0)[false-City Cargo Bike]:56 20 (56.0:49.0)[true-Van]:24 22 (24.0:21.0)[false-City Cargo Bike]:37 19 (37.0:59.0)[true-Van]:13 11 (13.0:39.0)[false-City Cargo Bike]:45 25 (45.0:77.0)[true-Van]:5 7 (5.0:51.0)[false-City Cargo Bike]:52 6 (52.0:15.0)[false-City Cargo Bike]:36 5 (36.0:61.0)[false-City Cargo Bike]:59 19 (59.0:91.0)[false-Van]:42 13 (42.0:83.0)[false-City Cargo Bike]:18 23 (18.0:17.0)[false-City Cargo Bike]:25 21 (25.0:67.0)[false-City Cargo Bike]:29 16 (29.0:25.0)[true-Van]:26 17 (26.0:59.0)[false-City Cargo Bike]:40 6 (40.0:9.0)[false-City Cargo Bike]:39 8 (39.0:97.0)[false-City Cargo Bike]:12 2 (12.0:9.0)[false-City Cargo Bike]:30 14 (30.0:45.0)[true-Van]:63 16 (63.0:25.0)[false-City Cargo Bike]:19 7 (19.0:47.0)[false-City Cargo Bike]:32 24 (32.0:1.0)[true-City Cargo Bike]:38 15 (38.0:63.0)[false-City Cargo Bike]:49 2 (49.0:7.0)[false-City Cargo Bike]:27 2 (27.0:1.0)[false-Van]:54 24 (54.0:69.0)[false-City Cargo Bike]:35 18 (35.0:9.0)[false-City Cargo Bike]:23 9 (23.0:21.0)[false-City Cargo Bike]:48 14 (48.0:11.0)[false-City Cargo Bike]:31 23 (31.0:63.0)[false-City Cargo Bike]:44 24 (44.0:31.0)[false-City Cargo Bike]:57 24 (57.0:77.0)[false-Van]:64 23 (64.0:9.0)[false-City Cargo Bike]:65 14 (65.0:3.0)[false-City Cargo Bike]:46 2 (46.0:63.0)[false-City Cargo Bike]:51 10 (51.0:75.0)[false-City Cargo Bike]:60 14 (60.0:79.0)[false-Van]:8 10 (8.0:9.0)[false-Walker]:,SOL:R:Van::R:Van:3:33:4:7:17:2::R:City Cargo Bike:21::R:Van:9:62:53:47:34:58:11:10::R:City Cargo Bike:14::R:Van:22:55:41:61:50:20:43:16::R:Walker:6::R:Van:28:15::R:Van:56:24::R:Van:37:13::R:Van:45:5:52:36:59:42:18::R:City Cargo Bike:25::R:Van:29:26:40:39:12::R:Van:30:63:19::R:City Cargo Bike:32::R:City Cargo Bike:38::R:City Cargo Bike:49:27::R:City Cargo Bike:54::R:City Cargo Bike:35::R:City Cargo Bike:23::R:City Cargo Bike:48::R:City Cargo Bike:31::R:City Cargo Bike:44::R:Van:57:64:65:46:51:60:8:,81032.15858463553,24.0,100027.78387981855,424106.5552567993,1970.0,422136.5552567993,12849.855792029899,NaN,6626.6649258874895,1562.934123122165,46.0,4.0,0.0,50.0,78.0,2.0,0.0,20.0,25.0,4.0,0.0,72.0,75.0,1.0,0.0,24.0,CrossOver:simple
