Id,Fitness,CO2,Time,Fixed Cost,Running Cost,,Distance,NoRoutes,CO2,TotalCost,FixedCost,RunningCost,TimeOfLastDel,AvgDelTime,CostPerDelivery,CO2PerDelivery,PCICRoutes,PCWalkRoutes,PCEVRoutes,PCCycleRoutes,PCICVisits,PCWalkVisits,PCEVVisits,PCCycleVisits,PCICDist,PCWalkDist,PCEVDist,PCCycleDist,PCICVol,PCWalkVol,PCEVVol,PCCycleVol,z,source
0:3:1:1,116749.4306695794,0,3,1,1,21 14 (21.0:31.0)[false-Walker]:25 19 (25.0:33.0)[false-Walker]:37 18 (37.0:35.0)[true-City Cargo Bike]:2 23 (2.0:93.0)[false-City Cargo Bike]:3 17 (3.0:15.0)[false-Van]:28 2 (28.0:49.0)[false-Walker]:4 12 (4.0:23.0)[false-City Cargo Bike]:40 2 (40.0:71.0)[false-City Cargo Bike]:6 22 (6.0:13.0)[false-Van]:49 10 (49.0:79.0)[false-City Cargo Bike]:8 24 (8.0:47.0)[false-Walker]:20 18 (20.0:45.0)[false-City Cargo Bike]:27 18 (27.0:49.0)[true-Walker]:12 12 (12.0:93.0)[false-City Cargo Bike]:58 12 (58.0:89.0)[false-City Cargo Bike]:23 19 (23.0:63.0)[false-Walker]:43 11 (43.0:31.0)[false-City Cargo Bike]:38 12 (38.0:5.0)[false-City Cargo Bike]:42 14 (42.0:27.0)[false-City Cargo Bike]:17 16 (17.0:85.0)[false-City Cargo Bike]:5 6 (5.0:53.0)[false-City Cargo Bike]:50 20 (50.0:21.0)[false-City Cargo Bike]:61 15 (61.0:91.0)[false-City Cargo Bike]:22 10 (22.0:49.0)[false-Walker]:9 24 (9.0:23.0)[false-Van]:34 4 (34.0:35.0)[false-Walker]:60 9 (60.0:13.0)[false-City Cargo Bike]:51 7 (51.0:65.0)[false-City Cargo Bike]:46 19 (46.0:1.0)[false-City Cargo Bike]:35 12 (35.0:79.0)[false-Walker]:33 15 (33.0:31.0)[false-Walker]:13 8 (13.0:67.0)[false-City Cargo Bike]:59 27 (59.0:51.0)[false-City Cargo Bike]:11 7 (11.0:21.0)[false-Van]:24 22 (24.0:47.0)[false-Walker]:29 18 (29.0:87.0)[false-Van]:31 19 (31.0:19.0)[false-Walker]:32 18 (32.0:97.0)[false-Walker]:36 8 (36.0:73.0)[false-Van]:30 11 (30.0:37.0)[false-City Cargo Bike]:48 12 (48.0:63.0)[false-City Cargo Bike]:14 14 (14.0:69.0)[false-City Cargo Bike]:19 9 (19.0:77.0)[false-City Cargo Bike]:7 3 (7.0:29.0)[false-Van]:16 16 (16.0:25.0)[false-City Cargo Bike]:26 9 (26.0:39.0)[false-Walker]:41 5 (41.0:35.0)[false-City Cargo Bike]:47 3 (47.0:1.0)[false-City Cargo Bike]:44 19 (44.0:47.0)[false-City Cargo Bike]:45 16 (45.0:87.0)[false-Walker]:18 4 (18.0:81.0)[false-City Cargo Bike]:15 20 (15.0:53.0)[false-City Cargo Bike]:52 13 (52.0:65.0)[false-Van]:53 16 (53.0:97.0)[false-City Cargo Bike]:54 23 (54.0:23.0)[false-City Cargo Bike]:57 6 (57.0:57.0)[false-Walker]:55 22 (55.0:5.0)[false-Walker]:10 11 (10.0:67.0)[false-Walker]:56 18 (56.0:53.0)[false-City Cargo Bike]:39 72 (39.0:19.0)[false-City Cargo Bike]:,SOL:R:Walker::R:Walker:21::R:Walker:25::R:City Cargo Bike:37::R:City Cargo Bike:2::R:Van:3:28:4:40:6:49:8::R:City Cargo Bike:20::R:Walker:27::R:City Cargo Bike:12::R:City Cargo Bike:58::R:Walker:23::R:City Cargo Bike:43::R:City Cargo Bike:38::R:City Cargo Bike:42::R:City Cargo Bike:17::R:City Cargo Bike:5::R:City Cargo Bike:50::R:City Cargo Bike:61::R:Walker:22::R:Van:9:34:60:51:46:35:33:13::R:City Cargo Bike:59::R:Van:11:24:29:31:32:36::R:City Cargo Bike:30::R:City Cargo Bike:48::R:City Cargo Bike:14::R:City Cargo Bike:19::R:Van:7:16:26:41:47:44:45:18:15::R:Van:52:53:54:57:55:10::R:City Cargo Bike:56::R:City Cargo Bike:39:,116749.4306695794,30.0,51497.4749887612,369242.2963099379,1850.0,367392.2963099379,13287.540559391953,NaN,6154.038271832298,858.2912498126866,17.0,20.0,0.0,63.0,60.0,8.0,0.0,32.0,9.0,14.0,0.0,77.0,53.0,9.0,0.0,38.0,RndSwap:simple
0:3:1:2,-1.0,0,3,1,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
0:3:1:3,-1.0,0,3,1,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
0:3:1:4,-1.0,0,3,1,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
0:3:2:0,97415.09447649433,0,3,2,0,24 22 (24.0:47.0)[true-Van]:3 17 (3.0:15.0)[false-Van]:56 18 (56.0:53.0)[false-City Cargo Bike]:59 27 (59.0:51.0)[false-Walker]:17 16 (17.0:85.0)[false-City Cargo Bike]:19 9 (19.0:77.0)[false-City Cargo Bike]:42 14 (42.0:27.0)[true-Van]:2 23 (2.0:93.0)[false-Van]:47 3 (47.0:1.0)[false-City Cargo Bike]:4 12 (4.0:23.0)[false-Van]:38 12 (38.0:5.0)[false-Van]:43 11 (43.0:31.0)[false-City Cargo Bike]:5 6 (5.0:53.0)[false-Van]:7 3 (7.0:29.0)[true-Van]:6 22 (6.0:13.0)[false-Van]:9 24 (9.0:23.0)[false-Van]:46 19 (46.0:1.0)[false-City Cargo Bike]:11 7 (11.0:21.0)[false-Van]:8 24 (8.0:47.0)[false-Van]:25 19 (25.0:33.0)[false-Walker]:37 18 (37.0:35.0)[true-City Cargo Bike]:32 18 (32.0:97.0)[false-Walker]:40 2 (40.0:71.0)[false-City Cargo Bike]:20 18 (20.0:45.0)[false-City Cargo Bike]:58 12 (58.0:89.0)[false-City Cargo Bike]:18 4 (18.0:81.0)[false-City Cargo Bike]:15 20 (15.0:53.0)[false-City Cargo Bike]:51 7 (51.0:65.0)[true-Van]:50 20 (50.0:21.0)[false-City Cargo Bike]:22 10 (22.0:49.0)[false-Walker]:34 4 (34.0:35.0)[false-Walker]:60 9 (60.0:13.0)[false-City Cargo Bike]:35 12 (35.0:79.0)[false-Walker]:33 15 (33.0:31.0)[false-Walker]:13 8 (13.0:67.0)[false-City Cargo Bike]:23 19 (23.0:63.0)[false-Walker]:29 18 (29.0:87.0)[false-Van]:31 19 (31.0:19.0)[false-Walker]:45 16 (45.0:87.0)[false-Walker]:30 11 (30.0:37.0)[false-City Cargo Bike]:49 10 (49.0:79.0)[false-City Cargo Bike]:48 12 (48.0:63.0)[false-City Cargo Bike]:14 14 (14.0:69.0)[false-City Cargo Bike]:16 16 (16.0:25.0)[false-City Cargo Bike]:12 12 (12.0:93.0)[false-City Cargo Bike]:26 9 (26.0:39.0)[false-Walker]:41 5 (41.0:35.0)[false-City Cargo Bike]:36 8 (36.0:73.0)[true-Walker]:44 19 (44.0:47.0)[false-City Cargo Bike]:27 18 (27.0:49.0)[true-Walker]:52 13 (52.0:65.0)[false-Van]:53 16 (53.0:97.0)[false-City Cargo Bike]:54 23 (54.0:23.0)[false-City Cargo Bike]:57 6 (57.0:57.0)[false-Walker]:55 22 (55.0:5.0)[false-Walker]:10 11 (10.0:67.0)[false-Walker]:61 15 (61.0:91.0)[false-City Cargo Bike]:28 2 (28.0:49.0)[false-Walker]:21 14 (21.0:31.0)[true-City Cargo Bike]:39 72 (39.0:19.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:24:3:56:59:17::R:City Cargo Bike:19::R:Van:42:2:47:4:38:43:5::R:Van:7:6:9:46:11:8::R:Walker:25::R:City Cargo Bike:37::R:Walker:32::R:City Cargo Bike:40::R:City Cargo Bike:20::R:City Cargo Bike:58::R:City Cargo Bike:18::R:City Cargo Bike:15::R:Van:51:50:22:34:60:35:33:13::R:Walker:23::R:Van:29:31:45:30:49:48:14::R:City Cargo Bike:16::R:City Cargo Bike:12::R:Walker:26::R:City Cargo Bike:41::R:Walker:36::R:City Cargo Bike:44::R:Walker:27::R:Van:52:53:54:57:55:10::R:City Cargo Bike:61::R:Walker:28::R:City Cargo Bike:21::R:City Cargo Bike:39:,97415.09447649433,28.0,51427.477817089355,330431.6312774209,1890.0,328541.6312774209,13339.949631089341,NaN,5507.193854623682,857.1246302848226,25.0,25.0,0.0,50.0,65.0,12.0,0.0,23.0,11.0,26.0,0.0,63.0,63.0,11.0,0.0,27.0,RndSwap:simple
0:3:2:1,116901.36517250631,0,3,2,1,7 3 (7.0:29.0)[true-Van]:2 23 (2.0:93.0)[false-Walker]:28 2 (28.0:49.0)[false-Walker]:3 17 (3.0:15.0)[false-City Cargo Bike]:4 12 (4.0:23.0)[false-City Cargo Bike]:5 6 (5.0:53.0)[false-City Cargo Bike]:6 22 (6.0:13.0)[true-Van]:21 14 (21.0:31.0)[false-Walker]:25 19 (25.0:33.0)[false-Walker]:8 24 (8.0:47.0)[false-Walker]:37 18 (37.0:35.0)[true-City Cargo Bike]:39 72 (39.0:19.0)[false-City Cargo Bike]:40 2 (40.0:71.0)[false-City Cargo Bike]:49 10 (49.0:79.0)[false-City Cargo Bike]:20 18 (20.0:45.0)[false-City Cargo Bike]:11 7 (11.0:21.0)[false-Van]:12 12 (12.0:93.0)[false-City Cargo Bike]:60 9 (60.0:13.0)[false-City Cargo Bike]:58 12 (58.0:89.0)[false-City Cargo Bike]:43 11 (43.0:31.0)[false-City Cargo Bike]:38 12 (38.0:5.0)[false-City Cargo Bike]:42 14 (42.0:27.0)[false-City Cargo Bike]:17 16 (17.0:85.0)[false-City Cargo Bike]:50 20 (50.0:21.0)[false-City Cargo Bike]:9 24 (9.0:23.0)[false-Van]:34 4 (34.0:35.0)[false-Walker]:51 7 (51.0:65.0)[false-City Cargo Bike]:46 19 (46.0:1.0)[false-City Cargo Bike]:35 12 (35.0:79.0)[false-Walker]:33 15 (33.0:31.0)[false-Walker]:13 8 (13.0:67.0)[false-City Cargo Bike]:23 19 (23.0:63.0)[false-Walker]:59 27 (59.0:51.0)[false-City Cargo Bike]:18 4 (18.0:81.0)[false-City Cargo Bike]:24 22 (24.0:47.0)[false-Walker]:61 15 (61.0:91.0)[false-City Cargo Bike]:29 18 (29.0:87.0)[false-Van]:31 19 (31.0:19.0)[false-Walker]:32 18 (32.0:97.0)[false-Walker]:36 8 (36.0:73.0)[false-Van]:30 11 (30.0:37.0)[false-City Cargo Bike]:48 12 (48.0:63.0)[false-City Cargo Bike]:14 14 (14.0:69.0)[false-City Cargo Bike]:15 20 (15.0:53.0)[false-City Cargo Bike]:16 16 (16.0:25.0)[false-City Cargo Bike]:26 9 (26.0:39.0)[false-Walker]:53 16 (53.0:97.0)[false-City Cargo Bike]:27 18 (27.0:49.0)[true-Walker]:47 3 (47.0:1.0)[false-City Cargo Bike]:19 9 (19.0:77.0)[false-City Cargo Bike]:22 10 (22.0:49.0)[false-Walker]:56 18 (56.0:53.0)[false-City Cargo Bike]:41 5 (41.0:35.0)[false-City Cargo Bike]:44 19 (44.0:47.0)[false-City Cargo Bike]:45 16 (45.0:87.0)[false-Walker]:52 13 (52.0:65.0)[false-Van]:54 23 (54.0:23.0)[false-City Cargo Bike]:57 6 (57.0:57.0)[false-Walker]:55 22 (55.0:5.0)[false-Walker]:10 11 (10.0:67.0)[false-Walker]:,SOL:R:Van::R:Van:7:2:28:3:4:5::R:Van:6:21:25:8::R:City Cargo Bike:37::R:City Cargo Bike:39::R:City Cargo Bike:40::R:City Cargo Bike:49::R:City Cargo Bike:20::R:Van:11:12:60:58:43:38:42:17::R:City Cargo Bike:50::R:Van:9:34:51:46:35:33:13::R:Walker:23::R:City Cargo Bike:59::R:City Cargo Bike:18::R:Walker:24::R:City Cargo Bike:61::R:Van:29:31:32:36:30:48:14::R:City Cargo Bike:15::R:City Cargo Bike:16::R:Walker:26::R:City Cargo Bike:53::R:Walker:27::R:City Cargo Bike:47::R:City Cargo Bike:19::R:Walker:22::R:City Cargo Bike:56::R:City Cargo Bike:41::R:City Cargo Bike:44::R:Walker:45::R:Van:52:54:57:55:10:,116901.36517250631,30.0,51427.477817089355,369504.17266944493,1990.0,367514.17266944493,13124.98231274122,NaN,6158.402877824082,857.1246302848226,23.0,20.0,0.0,57.0,62.0,10.0,0.0,28.0,9.0,17.0,0.0,74.0,56.0,11.0,0.0,33.0,CrossOver:simple
0:3:2:2,183750.03405069676,0,3,2,2,31 19 (31.0:19.0)[false-City Cargo Bike]:3 17 (3.0:15.0)[true-Van]:4 12 (4.0:23.0)[false-City Cargo Bike]:5 6 (5.0:53.0)[false-City Cargo Bike]:6 22 (6.0:13.0)[false-City Cargo Bike]:8 24 (8.0:47.0)[false-City Cargo Bike]:9 24 (9.0:23.0)[false-City Cargo Bike]:10 11 (10.0:67.0)[false-City Cargo Bike]:11 7 (11.0:21.0)[false-City Cargo Bike]:12 12 (12.0:93.0)[false-City Cargo Bike]:39 72 (39.0:19.0)[false-City Cargo Bike]:32 18 (32.0:97.0)[false-City Cargo Bike]:13 8 (13.0:67.0)[false-City Cargo Bike]:51 7 (51.0:65.0)[false-City Cargo Bike]:15 20 (15.0:53.0)[false-City Cargo Bike]:14 14 (14.0:69.0)[false-City Cargo Bike]:54 23 (54.0:23.0)[false-City Cargo Bike]:52 13 (52.0:65.0)[false-City Cargo Bike]:38 12 (38.0:5.0)[false-City Cargo Bike]:46 19 (46.0:1.0)[false-City Cargo Bike]:16 16 (16.0:25.0)[false-City Cargo Bike]:17 16 (17.0:85.0)[true-Van]:47 3 (47.0:1.0)[false-City Cargo Bike]:19 9 (19.0:77.0)[false-City Cargo Bike]:21 14 (21.0:31.0)[false-City Cargo Bike]:22 10 (22.0:49.0)[false-Van]:23 19 (23.0:63.0)[false-City Cargo Bike]:7 3 (7.0:29.0)[false-City Cargo Bike]:18 4 (18.0:81.0)[false-City Cargo Bike]:24 22 (24.0:47.0)[false-City Cargo Bike]:25 19 (25.0:33.0)[false-City Cargo Bike]:26 9 (26.0:39.0)[false-City Cargo Bike]:43 11 (43.0:31.0)[false-City Cargo Bike]:2 23 (2.0:93.0)[false-Walker]:27 18 (27.0:49.0)[false-City Cargo Bike]:29 18 (29.0:87.0)[false-City Cargo Bike]:44 19 (44.0:47.0)[false-City Cargo Bike]:33 15 (33.0:31.0)[false-City Cargo Bike]:35 12 (35.0:79.0)[false-City Cargo Bike]:20 18 (20.0:45.0)[false-City Cargo Bike]:28 2 (28.0:49.0)[false-City Cargo Bike]:36 8 (36.0:73.0)[false-City Cargo Bike]:37 18 (37.0:35.0)[false-City Cargo Bike]:30 11 (30.0:37.0)[false-City Cargo Bike]:34 4 (34.0:35.0)[false-City Cargo Bike]:40 2 (40.0:71.0)[false-City Cargo Bike]:41 5 (41.0:35.0)[false-City Cargo Bike]:42 14 (42.0:27.0)[false-City Cargo Bike]:53 16 (53.0:97.0)[false-City Cargo Bike]:50 20 (50.0:21.0)[false-City Cargo Bike]:45 16 (45.0:87.0)[false-City Cargo Bike]:48 12 (48.0:63.0)[false-City Cargo Bike]:55 22 (55.0:5.0)[false-City Cargo Bike]:59 27 (59.0:51.0)[false-Van]:61 15 (61.0:91.0)[false-City Cargo Bike]:58 12 (58.0:89.0)[false-City Cargo Bike]:60 9 (60.0:13.0)[false-City Cargo Bike]:56 18 (56.0:53.0)[false-Walker]:57 6 (57.0:57.0)[false-City Cargo Bike]:49 10 (49.0:79.0)[false-Van]:,SOL:R:City Cargo Bike::R:City Cargo Bike:31::R:Van:3:4:5:6:8::R:City Cargo Bike:9::R:City Cargo Bike:10::R:City Cargo Bike:11::R:City Cargo Bike:12::R:City Cargo Bike:39::R:City Cargo Bike:32::R:City Cargo Bike:13::R:City Cargo Bike:51::R:City Cargo Bike:15::R:City Cargo Bike:14::R:City Cargo Bike:54::R:City Cargo Bike:52::R:City Cargo Bike:38::R:City Cargo Bike:46::R:City Cargo Bike:16::R:Van:17:47:19:21:22:23:7:18:24::R:City Cargo Bike:25::R:City Cargo Bike:26::R:City Cargo Bike:43::R:Walker:2::R:City Cargo Bike:27::R:City Cargo Bike:29::R:City Cargo Bike:44::R:City Cargo Bike:33::R:City Cargo Bike:35::R:City Cargo Bike:20::R:City Cargo Bike:28:36::R:City Cargo Bike:37::R:City Cargo Bike:30::R:City Cargo Bike:34:40::R:City Cargo Bike:41::R:City Cargo Bike:42::R:City Cargo Bike:53::R:City Cargo Bike:50::R:City Cargo Bike:45::R:City Cargo Bike:48::R:City Cargo Bike:55::R:Van:59:61:58:60:56:57:49:,183750.03405069676,41.0,51572.993008353515,503849.8499231127,2260.0,501589.8499231127,13427.735396270518,NaN,8397.497498718545,859.5498834725586,7.0,2.0,0.0,90.0,35.0,2.0,0.0,63.0,6.0,2.0,0.0,92.0,31.0,3.0,0.0,66.0,RndSwap:simple
0:3:2:3,-1.0,0,3,2,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
0:3:2:4,-1.0,0,3,2,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
0:3:3:0,-1.0,0,3,3,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
0:3:3:1,136229.80237910047,0,3,3,1,24 22 (24.0:47.0)[true-Van]:3 17 (3.0:15.0)[true-Walker]:59 27 (59.0:51.0)[false-Walker]:17 16 (17.0:85.0)[false-City Cargo Bike]:19 9 (19.0:77.0)[false-City Cargo Bike]:42 14 (42.0:27.0)[true-Van]:2 23 (2.0:93.0)[false-Van]:29 18 (29.0:87.0)[false-City Cargo Bike]:4 12 (4.0:23.0)[false-Van]:5 6 (5.0:53.0)[false-Van]:7 3 (7.0:29.0)[true-City Cargo Bike]:49 10 (49.0:79.0)[false-City Cargo Bike]:28 2 (28.0:49.0)[false-Walker]:6 22 (6.0:13.0)[false-Van]:9 24 (9.0:23.0)[false-Van]:46 19 (46.0:1.0)[false-City Cargo Bike]:11 7 (11.0:21.0)[false-Van]:8 24 (8.0:47.0)[false-Van]:25 19 (25.0:33.0)[false-Walker]:47 3 (47.0:1.0)[true-Walker]:40 2 (40.0:71.0)[false-City Cargo Bike]:58 12 (58.0:89.0)[false-City Cargo Bike]:48 12 (48.0:63.0)[false-City Cargo Bike]:45 16 (45.0:87.0)[false-Walker]:41 5 (41.0:35.0)[false-City Cargo Bike]:18 4 (18.0:81.0)[false-City Cargo Bike]:32 18 (32.0:97.0)[false-Walker]:51 7 (51.0:65.0)[true-Van]:43 11 (43.0:31.0)[false-City Cargo Bike]:50 20 (50.0:21.0)[false-City Cargo Bike]:34 4 (34.0:35.0)[false-Walker]:60 9 (60.0:13.0)[false-City Cargo Bike]:35 12 (35.0:79.0)[false-Walker]:33 15 (33.0:31.0)[false-Walker]:13 8 (13.0:67.0)[false-City Cargo Bike]:31 19 (31.0:19.0)[false-Walker]:30 11 (30.0:37.0)[false-City Cargo Bike]:14 14 (14.0:69.0)[false-City Cargo Bike]:26 9 (26.0:39.0)[false-Walker]:36 8 (36.0:73.0)[false-Van]:44 19 (44.0:47.0)[false-City Cargo Bike]:38 12 (38.0:5.0)[false-Van]:15 20 (15.0:53.0)[false-City Cargo Bike]:27 18 (27.0:49.0)[true-Walker]:56 18 (56.0:53.0)[false-City Cargo Bike]:52 13 (52.0:65.0)[false-Van]:53 16 (53.0:97.0)[false-City Cargo Bike]:54 23 (54.0:23.0)[false-City Cargo Bike]:57 6 (57.0:57.0)[false-Walker]:55 22 (55.0:5.0)[false-Walker]:10 11 (10.0:67.0)[false-Walker]:12 12 (12.0:93.0)[false-City Cargo Bike]:20 18 (20.0:45.0)[false-City Cargo Bike]:22 10 (22.0:49.0)[false-Walker]:23 19 (23.0:63.0)[false-Walker]:16 16 (16.0:25.0)[false-City Cargo Bike]:61 15 (61.0:91.0)[false-City Cargo Bike]:37 18 (37.0:35.0)[true-City Cargo Bike]:39 72 (39.0:19.0)[false-City Cargo Bike]:21 14 (21.0:31.0)[false-Walker]:,SOL:R:Van::R:Van:24::R:Walker:3::R:Walker:59::R:City Cargo Bike:17::R:City Cargo Bike:19::R:Van:42:2:29:4:5::R:City Cargo Bike:7::R:City Cargo Bike:49::R:Walker:28::R:Van:6:9:46:11:8::R:Walker:25::R:Walker:47:40::R:City Cargo Bike:58::R:City Cargo Bike:48::R:Walker:45::R:City Cargo Bike:41:18::R:Walker:32::R:Van:51:43:50:34:60:35:33:13::R:Walker:31::R:City Cargo Bike:30::R:City Cargo Bike:14::R:Walker:26::R:Van:36:44:38:15::R:Walker:27::R:City Cargo Bike:56::R:Van:52:53:54:57:55:10::R:City Cargo Bike:12::R:City Cargo Bike:20::R:Walker:22::R:Walker:23::R:City Cargo Bike:16::R:City Cargo Bike:61::R:City Cargo Bike:37::R:City Cargo Bike:39::R:Walker:21:,136229.80237910047,36.0,50887.99376870785,407058.3885568414,2290.0,404768.3885568414,13217.588782954776,NaN,6784.306475947357,848.1332294784642,19.0,36.0,0.0,44.0,48.0,23.0,0.0,28.0,7.0,41.0,0.0,52.0,48.0,22.0,0.0,30.0,CrossOver:simple
0:3:3:2,183750.03405069676,0,3,3,2,3 17 (3.0:15.0)[true-Van]:4 12 (4.0:23.0)[false-City Cargo Bike]:5 6 (5.0:53.0)[false-City Cargo Bike]:6 22 (6.0:13.0)[false-City Cargo Bike]:8 24 (8.0:47.0)[false-City Cargo Bike]:9 24 (9.0:23.0)[false-City Cargo Bike]:10 11 (10.0:67.0)[false-City Cargo Bike]:11 7 (11.0:21.0)[false-City Cargo Bike]:12 12 (12.0:93.0)[false-City Cargo Bike]:32 18 (32.0:97.0)[false-City Cargo Bike]:13 8 (13.0:67.0)[false-City Cargo Bike]:51 7 (51.0:65.0)[false-City Cargo Bike]:15 20 (15.0:53.0)[false-City Cargo Bike]:14 14 (14.0:69.0)[false-City Cargo Bike]:54 23 (54.0:23.0)[false-City Cargo Bike]:52 13 (52.0:65.0)[false-City Cargo Bike]:38 12 (38.0:5.0)[false-City Cargo Bike]:46 19 (46.0:1.0)[false-City Cargo Bike]:16 16 (16.0:25.0)[false-City Cargo Bike]:17 16 (17.0:85.0)[true-Van]:47 3 (47.0:1.0)[false-City Cargo Bike]:19 9 (19.0:77.0)[false-City Cargo Bike]:21 14 (21.0:31.0)[false-City Cargo Bike]:22 10 (22.0:49.0)[false-Van]:23 19 (23.0:63.0)[false-City Cargo Bike]:7 3 (7.0:29.0)[false-City Cargo Bike]:18 4 (18.0:81.0)[false-City Cargo Bike]:24 22 (24.0:47.0)[false-City Cargo Bike]:25 19 (25.0:33.0)[false-City Cargo Bike]:26 9 (26.0:39.0)[false-City Cargo Bike]:43 11 (43.0:31.0)[false-City Cargo Bike]:2 23 (2.0:93.0)[false-Walker]:27 18 (27.0:49.0)[false-City Cargo Bike]:29 18 (29.0:87.0)[false-City Cargo Bike]:44 19 (44.0:47.0)[false-City Cargo Bike]:31 19 (31.0:19.0)[false-City Cargo Bike]:33 15 (33.0:31.0)[false-City Cargo Bike]:35 12 (35.0:79.0)[false-City Cargo Bike]:20 18 (20.0:45.0)[false-City Cargo Bike]:28 2 (28.0:49.0)[false-City Cargo Bike]:36 8 (36.0:73.0)[false-City Cargo Bike]:37 18 (37.0:35.0)[false-City Cargo Bike]:39 72 (39.0:19.0)[false-City Cargo Bike]:30 11 (30.0:37.0)[false-City Cargo Bike]:34 4 (34.0:35.0)[false-City Cargo Bike]:40 2 (40.0:71.0)[false-City Cargo Bike]:41 5 (41.0:35.0)[false-City Cargo Bike]:42 14 (42.0:27.0)[false-City Cargo Bike]:53 16 (53.0:97.0)[false-City Cargo Bike]:50 20 (50.0:21.0)[false-City Cargo Bike]:45 16 (45.0:87.0)[false-City Cargo Bike]:48 12 (48.0:63.0)[false-City Cargo Bike]:55 22 (55.0:5.0)[false-City Cargo Bike]:59 27 (59.0:51.0)[false-Van]:61 15 (61.0:91.0)[false-City Cargo Bike]:58 12 (58.0:89.0)[false-City Cargo Bike]:60 9 (60.0:13.0)[false-City Cargo Bike]:56 18 (56.0:53.0)[false-Walker]:57 6 (57.0:57.0)[false-City Cargo Bike]:49 10 (49.0:79.0)[false-Van]:,SOL:R:Van::R:Van:3:4:5:6:8::R:City Cargo Bike:9::R:City Cargo Bike:10::R:City Cargo Bike:11::R:City Cargo Bike:12::R:City Cargo Bike:32::R:City Cargo Bike:13::R:City Cargo Bike:51::R:City Cargo Bike:15::R:City Cargo Bike:14::R:City Cargo Bike:54::R:City Cargo Bike:52::R:City Cargo Bike:38::R:City Cargo Bike:46::R:City Cargo Bike:16::R:Van:17:47:19:21:22:23:7:18:24::R:City Cargo Bike:25::R:City Cargo Bike:26::R:City Cargo Bike:43::R:Walker:2::R:City Cargo Bike:27::R:City Cargo Bike:29::R:City Cargo Bike:44::R:City Cargo Bike:31::R:City Cargo Bike:33::R:City Cargo Bike:35::R:City Cargo Bike:20::R:City Cargo Bike:28:36::R:City Cargo Bike:37::R:City Cargo Bike:39::R:City Cargo Bike:30::R:City Cargo Bike:34:40::R:City Cargo Bike:41::R:City Cargo Bike:42::R:City Cargo Bike:53::R:City Cargo Bike:50::R:City Cargo Bike:45::R:City Cargo Bike:48::R:City Cargo Bike:55::R:Van:59:61:58:60:56:57:49:,183750.03405069676,41.0,51572.993008353515,503919.84992311266,2330.0,501589.84992311266,13427.735396270518,NaN,8398.664165385211,859.5498834725586,10.0,2.0,0.0,88.0,35.0,2.0,0.0,63.0,6.0,2.0,0.0,92.0,31.0,3.0,0.0,66.0,RndSwap:simple
0:3:3:3,-1.0,0,3,3,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
0:3:3:4,-1.0,0,3,3,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
0:3:4:0,-1.0,0,3,4,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
0:3:4:1,-1.0,0,3,4,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
